name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Luis Ramos,http://data.semanticweb.org/person/luis-ramos,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Universität Bremen,Universität Bremen; Universitaet Bremen; University of Bremen,http://data.semanticweb.org/organization/university-of-bremen,1
Lyndon Nixon,http://data.semanticweb.org/person/lyndon-j-b-nixon,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,1,http://www.sti2.org/team/166-lyndon-nixon,,,,0,"University of Innsbruck, Austria","University of Innsbruck, Austria; University of Innsbruck; STI International",http://data.semanticweb.org/organization/deri-universitaet-innsbruck,1
Maj Stenmark,http://data.semanticweb.org/person/maj-stenmark,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"ABB Research, Västerås","ABB Research, Västerås",http://data.semanticweb.org/organization/abb-research-vaesteraas,1
Makx Dekkers,http://data.semanticweb.org/person/makx-dekkers,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://makxdekkers.com/,,,,0,AMI Consult,AMI Consult,http://data.semanticweb.org/organization/ami-consult,1
Man Zhu,http://data.semanticweb.org/person/man-zhu,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,Southeast University,Southeast University,http://data.semanticweb.org/organization/southeast-university,1
Manfred Hauswirth,http://data.semanticweb.org/person/manfred-hauswirth,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,2,http://www.manfredhauswirth.org/,,,,0,DERI,"DERI; Digital Enterprise Research Institute (DERI), National
University of Ireland, Galway; Digital Enterprise Research Institute, NUI Galway; Digital Enterprise Research Institute, National University
of Ireland, Galway; DERI Galway; DERI - National University of Ireland, Galway; Digital Enterprise Research Institute (DERI), Galway; Digital Enterprise Research Institute (DERI), National University of Ireland, Galway; Digital Enterprise Research Institute; DERI, NUI Galway; Digital Enterprise Research Institute (DERI), NUI Galway; Digital Enterprise Research Institute, National University of Ireland, Galway; DERI, National University of Ireland, Galway; DERI, National University of Ireland galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Manolis Koubarakis,http://data.semanticweb.org/person/manolis-koubarakis,http://data.semanticweb.org/conference/iswc/2011,Senior PC Member at ISWC2011 (Research Track),1,0,http://www.di.uoa.gr/~koubarak,,,,0,National and Kapodistrian University of Athens,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Manuel Atencia,http://data.semanticweb.org/person/manuel-atencia,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,1,,,,,0,University of Grenoble 1 / INRIA,University of Grenoble 1 / INRIA; INRIA Grenoble,http://data.semanticweb.org/organization/university-of-grenoble-1-inria; http://data.semanticweb.org/organization/inria-grenoble,2
Manuel Salvadores,http://data.semanticweb.org/person/manuel-salvadores,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,0,http://msalvadores.me,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Marc Ehrig,http://data.semanticweb.org/person/marc-ehrig,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Industry Track),1,0,,,,,0,PricewaterhouseCoopers,PricewaterhouseCoopers,http://data.semanticweb.org/organization/pricewaterhousecoopers,1
Marc Zimmermann,http://data.semanticweb.org/person/marc-zimmermann,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Bonn-Aachen International Center for Information Technology B-IT,Bonn-Aachen International Center for Information Technology B-IT,http://data.semanticweb.org/organization/bonn-aachen-international-center-for-information-technology-b-it,1
Marcelo Arenas,http://data.semanticweb.org/person/marcelo-arenas,http://data.semanticweb.org/conference/iswc/2011,,0,2,http://www.ing.puc.cl/~marenas/; http://www.ing.puc.cl/~marenas,,,,0,Pontificia Universidad Católica de Chile,Pontificia Universidad Católica de Chile; PUC Chile,http://data.semanticweb.org/organization/pontificia-universidad-catolica-de-chile,1
Marcin Wylot,http://data.semanticweb.org/person/marcin-wylot,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,University of Fribourg,University of Fribourg,http://data.semanticweb.org/organization/university-of-fribourg,1
Marco Neumann,http://data.semanticweb.org/person/marco-neumann,http://data.semanticweb.org/conference/iswc/2011,Industry Chair at ISWC2011,1,0,,,,,0,KONA,KONA,http://data.semanticweb.org/organization/kona,1
Marco Rospocher,http://data.semanticweb.org/person/marco-rospocher,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://dkm.fbk.eu/rospocher/,,,,0,FBK-irst,FBK-irst; IRST; Fondazione Bruno Kessler-IRST; FBK-IRST,http://data.semanticweb.org/organization/fbk-irst,1
Marek Dudas,http://data.semanticweb.org/person/marek-dudas,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"University of Economics, Prague","University of Economics, Prague",http://data.semanticweb.org/organization/university-of-economics-prague,1
Maren Scheffel,http://data.semanticweb.org/person/maren-scheffel,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Fraunhofer Institute for Applied Information Technology FIT,Fraunhofer Institute for Applied Information Technology FIT,http://data.semanticweb.org/organization/fraunhofer-institute-for-applied-information-technology-fit,1
Mari Carmen,http://data.semanticweb.org/person/mari-carmen-suarez-figueroa,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://www.oeg-upm.net/,,,,0,Universidad Politécnica de Madrid,Universidad Politécnica de Madrid,http://data.semanticweb.org/organization/universidad-politecnica-de-madrid,1
Maria Esther Vidal,http://data.semanticweb.org/person/maria-esther-vidal,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); PC Member at ISWC2011 (Research Track),2,3,http://www.ldc.usb.ve/~mvidal,,,,0,"Universidad Simon Bolivar, Dept. Computer Science","Universidad Simon Bolivar, Dept. Computer Science; Universidad Simon Bolivar; Unversidad Simon Bolivar",http://data.semanticweb.org/organization/universidad-simon-bolivar-dept-computer-science; http://data.semanticweb.org/organization/simon-bolivar-university,2
Maria Vidal,http://data.semanticweb.org/person/maria-esther-vidal,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); PC Member at ISWC2011 (Research Track),2,3,http://www.ldc.usb.ve/~mvidal,,,,0,"Universidad Simon Bolivar, Dept. Computer Science","Universidad Simon Bolivar, Dept. Computer Science; Universidad Simon Bolivar; Unversidad Simon Bolivar",http://data.semanticweb.org/organization/universidad-simon-bolivar-dept-computer-science; http://data.semanticweb.org/organization/simon-bolivar-university,2
Maria Muslea,http://data.semanticweb.org/person/maria-muslea,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,USC/ISI,USC/ISI,http://data.semanticweb.org/organization/usc-isi,1
Marian Nodine,http://data.semanticweb.org/person/marian-nodine,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Telcordia Technologies,Telcordia Technologies,http://data.semanticweb.org/organization/telcordia-technologies,1
Mariano Rodriguez-Muro,http://data.semanticweb.org/person/mariano-rodriguez-muro,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.inf.unibz.it/~rodriguez/,,,,0,"Faculty of Computer Science, Free University of Bolzano","Faculty of Computer Science, Free University of Bolzano",http://data.semanticweb.org/organization/faculty-of-computer-science-free-university-of-bozen-bolzano-italy,1
Maribel Acosta,http://data.semanticweb.org/person/maribel-acosta,http://data.semanticweb.org/conference/iswc/2011,,0,3,,,,,0,"Universidad Simon Bolivar, Dept. Computer Science","Universidad Simon Bolivar, Dept. Computer Science; Universidad Simon Bolivar",http://data.semanticweb.org/organization/universidad-simon-bolivar-dept-computer-science,1
Marie-Christine Rousset,http://data.semanticweb.org/person/marie-christine-rousset,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,1,http://www-lsr.imag.fr/Les.Personnes/Marie-Christine.Rousset/,,,,0,University of Grenoble 1,University of Grenoble 1; University of Grenoble,http://data.semanticweb.org/organization/university-of-grenoble,1
Marieke Van Erp,http://data.semanticweb.org/person/marieke-van-erp,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam; University of Amsterdam/Vrije Universiteit Amsterdam; VU University Amsterdam; Vrije University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Mario Arias Gallego,http://data.semanticweb.org/person/mario-arias-gallego,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://mario.lab216.com/,,,,0,Computer Science Department. University of Valladolid,Computer Science Department. University of Valladolid,http://data.semanticweb.org/organization/computer-science-department-university-of-valladolid,1
Mario Bachmann,http://data.semanticweb.org/person/mario-bachmann,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Goethe University Frankfurt,Goethe University Frankfurt,http://data.semanticweb.org/organization/goethe-university-frankfurt,1
Mariusz Wisniewski,http://data.semanticweb.org/person/mariusz-wisniewski,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,University of Fribourg,University of Fribourg,http://data.semanticweb.org/organization/university-of-fribourg,1
Mark Greaves,http://data.semanticweb.org/person/mark-greaves,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use); Sponsorship Chair as ISWC2011,2,0,http://ontolog.cim3.net/cgi-bin/wiki.pl?MarkGreaves,,,,0,Vulcan Inc,Vulcan Inc; Vulcan,http://data.semanticweb.org/organization/vulcan-inc,1
Mark Greenwood,http://data.semanticweb.org/person/mark-greenwood,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.dcs.shef.ac.uk/~mark,,,,0,The University of Sheffield,The University of Sheffield; University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield-uk,1
Markus Jessenitschnig,http://data.semanticweb.org/person/markus-jessenitschnig,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,University Klagenfurt,University Klagenfurt,http://data.semanticweb.org/organization/university-klagenfurt,1
Markus Krötzsch,http://data.semanticweb.org/person/markus-kroetzsch,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,2,http://korrekt.org/,,,,0,The University of Oxford,The University of Oxford; Oxford University; University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Markus  Rohde,http://data.semanticweb.org/person/markus-rohde,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://members.iisi.de/rohde,,,,0,University of Siegen,University of Siegen,http://data.semanticweb.org/organization/university-of-siegen,1
Markus Rokala,http://data.semanticweb.org/person/markus-rokala,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Researcher,Researcher,http://data.semanticweb.org/organization/france-telecom-r-d-research-and-cnrs-associated-researcher,1
Markus Strohmaier,http://data.semanticweb.org/person/markus-strohmaier,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://kmi.tugraz.at/staff/markus,,,,0,Knowledge Management Institute - Graz University of Technology,Knowledge Management Institute - Graz University of Technology,http://data.semanticweb.org/organization/knowledge-management-institute-graz-university-of-technology,1
Markus Zanker,http://data.semanticweb.org/person/markus-zanker,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.configworks.com/mz/index.html,,,,0,University Klagenfurt,University Klagenfurt,http://data.semanticweb.org/organization/university-klagenfurt,1
Marlene Goncalves,http://data.semanticweb.org/person/marlene-goncalves,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Unversidad Simon Bolivar,Unversidad Simon Bolivar,http://data.semanticweb.org/organization/simon-bolivar-university,1
Marta Sabou,http://data.semanticweb.org/person/marta-sabou,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track); PC Member at ISWC2011 (Semantic Web in Use); Poster and Demos Chair at ISWC2011; ISWC2011 Session Chair,4,0,http://www.modul.ac.at/Sabou,,,,0,MODUL University,MODUL University,http://data.semanticweb.org/organization/modul-university,1
Martin G. Skjæveland,http://data.semanticweb.org/person/martin-g.-skjaeveland,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://folk.uio.no/martige/,,,,0,University of Oslo,University of Oslo,http://data.semanticweb.org/organization/university-of-oslo,1
Martin  Hepp,http://data.semanticweb.org/person/martin-hepp,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.heppnetz.de,,,,0,"Bundeswehr University Munich, Germany","Bundeswehr University Munich, Germany",http://data.semanticweb.org/organization/bundeswehr-university-munich-germany,1
Martin Kaltenböck,http://data.semanticweb.org/person/martin-kaltenboeck,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Semantic Web Company,Semantic Web Company; SEmantic Web Company; Semantic Web Company GmbH,http://data.semanticweb.org/organization/semantic-web-company,1
Martin Stromberger,http://data.semanticweb.org/person/martin-stromberger,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Logo Geoinformationssysteme,Logo Geoinformationssysteme,http://data.semanticweb.org/organization/logo-geoinformationssysteme,1
Martin Szomszor,http://data.semanticweb.org/person/martin-szomszor,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,0,,,,,0,City eHealth Research Center,City eHealth Research Center,http://data.semanticweb.org/organization/city-ehealth-research-center,1
Martin Wolpers,http://data.semanticweb.org/person/martin-wolpers,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Fraunhofer Institute for Applied Information Technology FIT,Fraunhofer Institute for Applied Information Technology FIT,http://data.semanticweb.org/organization/fraunhofer-institute-for-applied-information-technology-fit,1
Masatomo Hashimoto,http://data.semanticweb.org/person/masatomo-hashimoto,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"The National Institute of Advanced Industrial Science and
Technology","The National Institute of Advanced Industrial Science and
Technology",http://data.semanticweb.org/organization/national-institute-of-advanced-industrial-science-and-technology,1
Massimo Paolucci,http://data.semanticweb.org/person/massimo-paolucci,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,0,,,,,0,DoCoMo Euro labs,DoCoMo Euro labs,http://data.semanticweb.org/organization/docomo-euro-labs,1
Mathias Niepert,http://data.semanticweb.org/person/mathias-niepert,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track),1,0,http://ki.informatik.uni-mannheim.de,,,,0,Mannheim University,Mannheim University; University of Mannheim; University Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Mathieu D'Aquin,http://data.semanticweb.org/person/mathieu-daquin,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); Senior PC Member at ISWC2011 (Research Track),2,4,http://kmi.open.ac.uk/people/mathieu/,,,,0,"KMi, The Open University","KMi, The Open University; Knowledge Media Institute (KMi), The Open University; KMi; Knowledge Media Institute, The Open University; Knowledge Media Institute, the Open University; Knowledge Media Institute - The Open University; Open University; The Open University; Knowledge Media Institute, Open University, UK; Knowledge Media Institute, The Open University, UK; KMI",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Mathieu Daquin,http://data.semanticweb.org/person/mathieu-daquin,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); Senior PC Member at ISWC2011 (Research Track),2,4,http://kmi.open.ac.uk/people/mathieu/,,,,0,"KMi, The Open University","KMi, The Open University; Knowledge Media Institute (KMi), The Open University; KMi; Knowledge Media Institute, The Open University; Knowledge Media Institute, the Open University; Knowledge Media Institute - The Open University; Open University; The Open University; Knowledge Media Institute, Open University, UK; Knowledge Media Institute, The Open University, UK; KMI",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Mathieu D’aquin,http://data.semanticweb.org/person/mathieu-daquin,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); Senior PC Member at ISWC2011 (Research Track),2,4,http://kmi.open.ac.uk/people/mathieu/,,,,0,"KMi, The Open University","KMi, The Open University; Knowledge Media Institute (KMi), The Open University; KMi; Knowledge Media Institute, The Open University; Knowledge Media Institute, the Open University; Knowledge Media Institute - The Open University; Open University; The Open University; Knowledge Media Institute, Open University, UK; Knowledge Media Institute, The Open University, UK; KMI",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Matteo Gerosa,http://data.semanticweb.org/person/matteo-gerosa,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,FBK-irst,FBK-irst; IRST; Fondazione Bruno Kessler-IRST; FBK-IRST,http://data.semanticweb.org/organization/fbk-irst,1
Matthew Horridge,http://data.semanticweb.org/person/matthew-horridge,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Poster and Demonstration Track); PC Member at ISWC2011 (Research Track),2,2,http://www.cs.man.ac.uk/~horridgm,,,,0,University of Manchester,University of Manchester; The University of Manchester,http://data.semanticweb.org/organization/university-of-manchester-uk,1
Matthew Rowe,http://data.semanticweb.org/person/matthew-rowe,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,1,,,,,0,Knowledge Media Institute,Knowledge Media Institute,http://data.semanticweb.org/organization/knowledge-media-institute,1
Matthew Thomas,http://data.semanticweb.org/person/matthew-thomas,http://data.semanticweb.org/conference/iswc/2011,,0,2,,,,,0,VeriSign Inc.,VeriSign Inc.; VeriSign,http://data.semanticweb.org/organization/verisign,1
Matthias Hert,http://data.semanticweb.org/person/matthias-hert,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://seal.ifi.uzh.ch/hert,,,,0,University of Zurich,University of Zurich; Universität Zürich,http://data.semanticweb.org/organization/university-of-zurich,1
Matthias Klusch,http://data.semanticweb.org/person/matthias-klusch,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,0,http://www.dfki.de/~klusch/,,,,0,DFKI GmbH,DFKI GmbH; DFKI; German Research Center for Artificial Intelligence,http://data.semanticweb.org/organization/german-research-center-for-artificial-intelligence-dfki,1
Matthias Knorr,http://data.semanticweb.org/person/matthias-knorr,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"CENTRIA, FCT, Universidade Nova de Lisboa","CENTRIA, FCT, Universidade Nova de Lisboa",http://data.semanticweb.org/organization/centria-universidade-nova-de-lisboa,1
Matthias Loskyll,http://data.semanticweb.org/person/matthias-loskyll,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,DFKI GmbH,DFKI GmbH; DFKI; German Research Center for Artificial Intelligence,http://data.semanticweb.org/organization/german-research-center-for-artificial-intelligence-dfki,1
Matthias Zschunke,http://data.semanticweb.org/person/matthias-zschunke,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Transinsight GmbH,Transinsight GmbH,http://data.semanticweb.org/organization/transinsight-gmbh,1
Matti Helminen,http://data.semanticweb.org/person/matti-helminen,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,,,,0
Mauricio Henrique De Souza Bomfim,http://data.semanticweb.org/person/mauricio-henrique-de-souza-bomfim,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,PUC-Rio,"PUC-Rio; Dept. of Informatics, PUC-Rio",http://data.semanticweb.org/organization/dept-of-informatics-puc-rio,1
Mauro Dragoni,http://data.semanticweb.org/person/mauro-dragoni,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,FBK-irst,FBK-irst; IRST; Fondazione Bruno Kessler-IRST; FBK-IRST,http://data.semanticweb.org/organization/fbk-irst,1
Max Wilson,http://data.semanticweb.org/person/max-wilson,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://www.cs.swan.ac.uk/~csmax,,,,0,Swansea University,Swansea University,http://data.semanticweb.org/organization/swansea-university,1
mc schraefel,http://data.semanticweb.org/person/mc-schraefel,http://data.semanticweb.org/conference/iswc/2011,,0,2,http://users.ecs.soton.ac.uk/mc/,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Melliyal Annamalai,http://data.semanticweb.org/person/melliyal-annamalai,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,,,,,0,Oracle Corporation,Oracle Corporation; Oracle,http://data.semanticweb.org/organization/oracle-corporation,1
Melody Siadaty,http://data.semanticweb.org/person/melody-siadaty,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Simon Fraser University,Simon Fraser University,http://data.semanticweb.org/organization/simon-fraser-university,1
Michael Alvers,http://data.semanticweb.org/person/michael-alvers,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,Transinsight GmbH,Transinsight GmbH,http://data.semanticweb.org/organization/transinsight-gmbh,1
Michael Benedikt,http://data.semanticweb.org/person/michael-benedikt,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,,,,,0,The University of Oxford,The University of Oxford; Oxford University; University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Michael Goodchild,http://data.semanticweb.org/person/michael-goodchild,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"University of California, Santa Barbara","University of California, Santa Barbara",http://data.semanticweb.org/organization/university-of-california-santa-barbara,1
Michael Gruninger,http://data.semanticweb.org/person/michael-gruninger,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,1,http://stl.mie.utoronto.ca/,,,,0,University of Toronto,University of Toronto,http://data.semanticweb.org/organization/university-of-toronto,1
Michael Hausenblas,http://data.semanticweb.org/person/michael-hausenblas,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track); PC Member at ISWC2011 (Poster and Demonstration Track); PC Member at ISWC2011 (Semantic Web in Use),3,0,http://sw-app.org/about.html,,,,0,DERI,"DERI; Digital Enterprise Research Institute (DERI), National
University of Ireland, Galway; Digital Enterprise Research Institute, NUI Galway; Digital Enterprise Research Institute, National University
of Ireland, Galway; DERI Galway; DERI - National University of Ireland, Galway; Digital Enterprise Research Institute (DERI), Galway; Digital Enterprise Research Institute (DERI), National University of Ireland, Galway; Digital Enterprise Research Institute; DERI, NUI Galway; Digital Enterprise Research Institute (DERI), NUI Galway; Digital Enterprise Research Institute, National University of Ireland, Galway; DERI, National University of Ireland, Galway; DERI, National University of Ireland galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Michael Schmidt,http://data.semanticweb.org/person/michael-schmidt,http://data.semanticweb.org/conference/iswc/2011,,0,3,http://dbis.informatik.uni-freiburg.de/index.php?person=mschmidt,,,,0,fluid Operations AG,fluid Operations AG; fluid Operations,http://data.semanticweb.org/organization/fluid-operations,1
Michael Schneider,http://data.semanticweb.org/person/michael-schneider,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.fzi.de/michael.schneider,,,,0,FZI Forschungszentrum Informatik,FZI Forschungszentrum Informatik; FZI at University of Karlsruhe; FZI at the University of Karlsruhe; Forschungszentrum Informatik (FZI),http://data.semanticweb.org/organization/fzi-forschungszentrum-informatik,1
Michael Schroeder,http://data.semanticweb.org/person/michael-schroeder,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.biotec.tu-dresden.de/schroeder,,,,0,TU Dresden,TU Dresden,http://data.semanticweb.org/organization/tu-dresden,1
Michael Sintek,http://data.semanticweb.org/person/michael-sintek,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://www.michael-sintek.de/,,,,0,DFKI GmbH,DFKI GmbH; DFKI; German Research Center for Artificial Intelligence,http://data.semanticweb.org/organization/german-research-center-for-artificial-intelligence-dfki,1
Michael Stollberg,http://data.semanticweb.org/person/michael-stollberg,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,SAP Research,SAP Research,http://data.semanticweb.org/organization/sap-research,1
Michael Würsch,http://data.semanticweb.org/person/michael-wuersch,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://seal.ifi.uzh.ch/wuersch,,,,0,University of Zurich,University of Zurich; Universität Zürich,http://data.semanticweb.org/organization/university-of-zurich,1
Michiel Hildebrand,http://data.semanticweb.org/person/michiel-hildebrand,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,http://few.vu.nl/~michielh,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam; University of Amsterdam/Vrije Universiteit Amsterdam; VU University Amsterdam; Vrije University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Miguel A. Martinez-Prieto,http://data.semanticweb.org/person/miguel-a-martinez-prieto,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.infor.uva.es/~migumar2,,,,0,University of Valladolid,University of Valladolid,http://data.semanticweb.org/organization/universidad-de-valladolid,1
Mikael Hedelind,http://data.semanticweb.org/person/mikael-hedelind,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"ABB Research, Västerås","ABB Research, Västerås",http://data.semanticweb.org/organization/abb-research-vaesteraas,1
Mike Dean,http://data.semanticweb.org/person/mike-dean,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track); PC Member at ISWC2011 (Semantic Web in Use); PC Member at ISWC2011 (Industry Track); ISWC2011 Session Chair,4,0,http://purl.org/net/mdean/,,,,0,Raytheon BBN Technologies,Raytheon BBN Technologies; BBN Raytheon,http://data.semanticweb.org/organization/raytheon-bbn-technologies; http://data.semanticweb.org/organization/bbn-technologies,2
Mike Dunn,http://data.semanticweb.org/person/mike-dunn,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Industry Track),1,0,,,,,0,Hearst Corporation,Hearst Corporation,http://data.semanticweb.org/organization/hearst-corporation,1
Mike Wald,http://data.semanticweb.org/person/mike-wald,http://data.semanticweb.org/conference/iswc/2011,,0,1,http://www.ecs.soton.ac.uk/people/mw,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Milan Stankovic,http://data.semanticweb.org/person/milan-stankovic,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Semantic Web in Use),1,1,http://www.milanstankovic.org,,,,0,"STIH, Université Paris-Sorbonne, France","STIH, Université Paris-Sorbonne, France; Hypios",http://data.semanticweb.org/organization/stih-universite-paris-sorbonne-france; http://data.semanticweb.org/organization/hypios,2
Ming Zhang,http://data.semanticweb.org/person/ming-zhang,http://data.semanticweb.org/conference/iswc/2011,PC Member at ISWC2011 (Research Track),1,0,,,,,0,Peking University,Peking University,http://data.semanticweb.org/organization/peking-university,1
Minh Dao-Tran,http://data.semanticweb.org/person/minh-dao-tran,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"Institut für Informationssysteme, Technische Universität Wien","Institut für Informationssysteme, Technische Universität Wien",http://data.semanticweb.org/organization/institut-fuer-informationssysteme-technische-universitaet-wien,1
Minu Limbu,http://data.semanticweb.org/person/minu-limbu,http://data.semanticweb.org/conference/iswc/2011,,0,1,,,,,0,"Institute for Geoinformatik, University of Muenster","Institute for Geoinformatik, University of Muenster",http://data.semanticweb.org/organization/institute-for-geoinformatik-university-of-muenster,1
