name,uri,conf_uri,roles,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization,organization_uri,cnt_org
Magnus White,http://data.semanticweb.org/person/magnus-white,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Makoto Nakatsuji,http://data.semanticweb.org/person/makoto-nakatsuji,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,NTT,http://data.semanticweb.org/organization/ntt,1
Manfred Hauswirth,http://data.semanticweb.org/person/manfred-hauswirth,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Evaluation Track);Chair;Evaluation Track Chair,0,http://www.manfredhauswirth.org,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Manolis Koubarakis,http://data.semanticweb.org/person/manolis-koubarakis,http://data.semanticweb.org/conference/iswc/2012,Senior PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Evaluation Track),2,http://www.di.uoa.gr/~koubarak,,,,0,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Manos Karpathiotakis,http://data.semanticweb.org/person/manos-karpathiotakis,http://data.semanticweb.org/conference/iswc/2012,,2,http://www.di.uoa.gr/~mk,,,,0,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Manuel Atencia,http://data.semanticweb.org/person/manuel-atencia,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,INRIA & University of Grenoble,http://data.semanticweb.org/organization/inria-university-of-grenoble,1
Manuel Salvadores,http://data.semanticweb.org/person/manuel-salvadores,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Semantic Web in Use),1,http://msalvadores.me,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Marcel Karnstedt,http://data.semanticweb.org/person/marcel-karnstedt,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Marco Balduini,http://data.semanticweb.org/person/marco-balduini,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Marco de Gemmis,http://data.semanticweb.org/person/marco-de-gemmis,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.di.uniba.it/~swap/index.php?n=Membri.Degemmis,,,,0,University of Bari,http://data.semanticweb.org/organization/university-of-bari,1
Marco Luca Sbodio,http://data.semanticweb.org/person/marco-luca-sbodio,http://data.semanticweb.org/conference/iswc/2012,,3,http://researcher.watson.ibm.com/researcher/view.php?person=ie-marco.sbodio,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Marco Rospocher,http://data.semanticweb.org/person/marco-rospocher,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Marco Ruzzi,http://data.semanticweb.org/person/marco-ruzzi,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.dis.uniroma1.it/~ruzzi,,,,0,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Mari Carmen Suárez-Figueroa,http://data.semanticweb.org/person/mari-carmen-suarez-figueroa,http://data.semanticweb.org/conference/iswc/2012,,0,http://mayor2.dia.fi.upm.es/oeg/index.php/en/teachers/33-mcsuarez,,,,0,Technical University of Madrid,http://data.semanticweb.org/organization/technical-university-of-madrid,1
Maria-Esther Vidal,http://data.semanticweb.org/person/maria-esther-vidal,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Posters and Demos);PC Member at ISWC2012 (Evaluation Track);Chair,2,http://www.ldc.usb.ve/~mvidal,,,,0,Simón Bolívar University,http://data.semanticweb.org/organization/simon-bolivar-university,1
Mariano Rodriguez-Muro,http://data.semanticweb.org/person/mariano-rodriguez-muro,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.inf.unibz.it/~rodriguez,,,,0,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Marie-Christine Rousset,http://data.semanticweb.org/person/marie-christine-rousset,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,University of Grenoble,http://data.semanticweb.org/organization/university-of-grenoble,1
Marieke Van Erp,http://data.semanticweb.org/person/marieke-van-erp,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.cs.vu.nl/~marieke,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Mark A. Musen,http://data.semanticweb.org/person/mark-a-musen,http://data.semanticweb.org/conference/iswc/2012,Speaker,2,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Mark Greaves,http://data.semanticweb.org/person/mark-greaves,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,Vulcan Inc.,http://data.semanticweb.org/organization/vulcan-inc,1
Mark Wilkinson,http://data.semanticweb.org/person/mark-wilkinson,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.cbgp.upm.es/en/pagina_personal.php?x=1807,,,,0,Bioinformatics at Centre for Plant Biotechnology and Genomics UPM-INIA,http://data.semanticweb.org/organization/bioinformatics-at-centre-for-plant-biotechnology-and-genomics-upm-inia,1
Markus Krötzsch,http://data.semanticweb.org/person/markus-kroetzsch,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),1,,,,,0,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Markus Luczak-Rösch,http://data.semanticweb.org/person/markus-luczak-roesch,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Free University of Berlin,http://data.semanticweb.org/organization/free-university-of-berlin,1
Markus Strohmaier,http://data.semanticweb.org/person/markus-strohmaier,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,University of Graz,http://data.semanticweb.org/organization/university-of-graz,1
Marta Corubolo,http://data.semanticweb.org/person/marta-corubolo,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Marta Sabou,http://data.semanticweb.org/person/marta-sabou,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Semantic Web in Use);PC Member at ISWC2012 (Evaluation Track),0,,,,,0,MODUL University Vienna,http://data.semanticweb.org/organization/modul-university-vienna,1
Martin Hepp,http://data.semanticweb.org/person/martin-hepp,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Organizer,0,http://www.heppnetz.de,,,,0,Bundeswehr University Munich,http://data.semanticweb.org/organization/bundeswehr-university-munich,1
Martin Serrano,http://data.semanticweb.org/person/martin-serrano,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Martin Stephenson,http://data.semanticweb.org/person/martin-stephenson,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Martin Theobald,http://data.semanticweb.org/person/martin-theobald,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Evaluation Track),0,,,,,0,Max Planck Institute for Computer Science,http://data.semanticweb.org/organization/max-planck-institute-for-computer-science,1
Massimo Paolucci,http://data.semanticweb.org/person/massimo-paolucci,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,NTT DoCoMo,http://data.semanticweb.org/organization/ntt-docomo,1
Mathias Brochhausen,http://data.semanticweb.org/person/mathias-brochhausen,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Arkansas for Medical Sciences,http://data.semanticweb.org/organization/university-of-arkansas-for-medical-sciences,1
Mathieu d'Aquin,http://data.semanticweb.org/person/mathieu-daquin,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Chair;PC Member at ISWC2012 (Posters and Demos);PC Member at ISWC2012 (Semantic Web in Use),2,http://kmi.open.ac.uk/people/mathieu,,,,0,"KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
Matteo Palmonari,http://data.semanticweb.org/person/matteo-palmonari,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Milan Bicocca,http://data.semanticweb.org/organization/university-of-milan-bicocca,1
Matthew Horridge,http://data.semanticweb.org/person/matthew-horridge,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use);PC Member at ISWC2012 (Posters and Demos);PC Member at ISWC2012 (Research Track),2,http://www.stanford.edu/~horridge,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Matthew Perry,http://data.semanticweb.org/person/matthew-perry,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Oracle,http://data.semanticweb.org/organization/oracle,1
Matthew Rowe,http://data.semanticweb.org/person/matthew-rowe,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),1,,,,,0,"KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
Matthias Klusch,http://data.semanticweb.org/person/matthias-klusch,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,German Research Centre for Artificial Intelligence (DKFI),http://data.semanticweb.org/organization/german-research-centre-for-artificial-intelligence-dkfi,1
Matthias Nickles,http://data.semanticweb.org/person/matthias-nickles,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.cs.bath.ac.uk/~mln22,,,,0,Technical University Munich,http://data.semanticweb.org/organization/technical-university-munich,1
Matthias Thimm,http://data.semanticweb.org/person/matthias-thimm,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Maximilian Nickel,http://data.semanticweb.org/person/maximilian-nickel,http://data.semanticweb.org/conference/iswc/2012,Organizer,0,http://www.cip.ifi.lmu.de/~nickel,,,,0,Ludwig Maximilian University of Munich,http://data.semanticweb.org/organization/ludwig-maximilian-university-of-munich,1
Michael Benedikt,http://data.semanticweb.org/person/michael-benedikt,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Michael Fink,http://data.semanticweb.org/person/michael-fink,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.kr.tuwien.ac.at/staff/michael,,,,0,Vienna University of Technology,http://data.semanticweb.org/organization/vienna-university-of-technology,1
Michael Gruninger,http://data.semanticweb.org/person/michael-gruninger,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,University of Toronto,http://data.semanticweb.org/organization/university-of-toronto,1
Michael Hausenblas,http://data.semanticweb.org/person/michael-hausenblas,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Semantic Web in Use);PC Member at ISWC2012 (Posters and Demos),1,http://sw-app.org/about.html,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Michael Kifer,http://data.semanticweb.org/person/michael-kifer,http://data.semanticweb.org/conference/iswc/2012,Organizer,0,http://www.cs.stonybrook.edu/~kifer,,,,0,Stony Brook University,http://data.semanticweb.org/organization/stony-brook-university,1
Michael Martin,http://data.semanticweb.org/person/michael-martin,http://data.semanticweb.org/conference/iswc/2012,,1,http://michael-martin.info,,,,0,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Michael Schmidt,http://data.semanticweb.org/person/michael-schmidt,http://data.semanticweb.org/conference/iswc/2012,,1,http://dbis.informatik.uni-freiburg.de/index.php?person=mschmidt,,,,0,Fluid Operations,http://data.semanticweb.org/organization/fluid-operations,1
Michael Schumacher,http://data.semanticweb.org/person/michael-schumacher,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Applied Sciences and Arts Western Switzerland,http://data.semanticweb.org/organization/university-of-applied-sciences-and-arts-western-switzerland,1
Michael Sintek,http://data.semanticweb.org/person/michael-sintek,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,German Research Centre for Artificial Intelligence (DKFI),http://data.semanticweb.org/organization/german-research-centre-for-artificial-intelligence-dkfi,1
Michael Sioutis,http://data.semanticweb.org/person/michael-sioutis,http://data.semanticweb.org/conference/iswc/2012,,1,http://cgi.di.uoa.gr/~sioutis,,,,0,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Michael Uschold,http://data.semanticweb.org/person/michael-uschold,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,Reinvent Technology,http://data.semanticweb.org/organization/reinvent-technology,1
Michael Ward,http://data.semanticweb.org/person/michael-ward,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Michael Watzke,http://data.semanticweb.org/person/michael-watzke,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Siemens,http://data.semanticweb.org/organization/siemens,1
Michiel Hildebrand,http://data.semanticweb.org/person/michiel-hildebrand,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Miel Vander Sande,http://data.semanticweb.org/person/miel-vander-sande,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Mike Dean,http://data.semanticweb.org/person/mike-dean,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Semantic Web in Use);Organizer,0,http://purl.org/net/mdean,,,,0,BBN Technologies,http://data.semanticweb.org/organization/bbn-technologies,1
Mike Stonebreaker,http://data.semanticweb.org/person/mike-stonebreaker,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.csail.mit.edu/user/1547,,,,0,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Mike Wald,http://data.semanticweb.org/person/mike-wald,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.ecs.soton.ac.uk/people/mw,,,,0,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Mikko Rinne,http://data.semanticweb.org/person/mikko-rinne,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,Aalto University,http://data.semanticweb.org/organization/aalto-university,1
Milan Dojchinovski,http://data.semanticweb.org/person/milan-dojchinovski,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Czech Technical University in Prague,http://data.semanticweb.org/organization/czech-technical-university-in-prague,1
Milan Stankovic,http://data.semanticweb.org/person/milan-stankovic,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),1,,,,,0,Hypios,http://data.semanticweb.org/organization/hypios,1
Ming Mao,http://data.semanticweb.org/person/ming-mao,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.sis.pitt.edu/~mingmao,,,,0,SAP Labs USA,http://data.semanticweb.org/organization/sap-labs-usa,1
Minh Dao-Tran,http://data.semanticweb.org/person/minh-dao-tran,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.kr.tuwien.ac.at/staff/dao,,,,0,Vienna University of Technology,http://data.semanticweb.org/organization/vienna-university-of-technology,1
Minh-Duc Pham,http://data.semanticweb.org/person/minh-duc-pham,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Miriam Fernandez,http://data.semanticweb.org/person/miriam-fernandez,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Posters and Demos),0,,,,,0,"KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
Mirko Graziosi,http://data.semanticweb.org/person/mirko-graziosi,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Mohamed Morsey,http://data.semanticweb.org/person/mohamed-morsey,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Mohsen Taheriyan,http://data.semanticweb.org/person/mohsen-taheriyan,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,ISI/USC,http://data.semanticweb.org/organization/isiusc,1
Monika Solanki,http://data.semanticweb.org/person/monika-solanki,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,Birmingham City University,http://data.semanticweb.org/organization/birmingham-city-university,1
Montiago Labute,http://data.semanticweb.org/person/montiago-labute,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,YarcData,http://data.semanticweb.org/organization/yarcdata,1
Mounir Mokhtari,http://data.semanticweb.org/person/mounir-mokhtari,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,"Image & Pervasive Access Lab (IPAL), UMI CNRS",http://data.semanticweb.org/organization/image-pervasive-access-lab-ipal-umi-cnrs,1
Murat Kantarcioglu,http://data.semanticweb.org/person/murat-kantarcioglu,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.utdallas.edu/~muratk,,,,0,University of Texas at Dallas,http://data.semanticweb.org/organization/university-of-texas-at-dallas,1
Myunggwon Hwang,http://data.semanticweb.org/person/myunggwon-hwang,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,Korea Institute of Science and Technology Information,http://data.semanticweb.org/organization/korea-institute-of-science-and-technology-information,1
Nadeschda Nikitina,http://data.semanticweb.org/person/nadeschda-nikitina,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Posters and Demos),1,,,,,0,"AIFB, University of Karlsruhe",http://data.semanticweb.org/organization/aifb-university-of-karlsruhe,1
Naimdjon Takhirov,http://data.semanticweb.org/person/naimdjon-takhirov,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Norwegian University of Science and Technology,http://data.semanticweb.org/organization/norwegian-university-of-science-and-technology,1
Naoki Fukuta,http://data.semanticweb.org/person/naoki-fukuta,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Shizuoka University,http://data.semanticweb.org/organization/shizuoka-university,1
Natasha F. Noy,http://data.semanticweb.org/person/natasha-f-noy,http://data.semanticweb.org/conference/iswc/2012,Chair;PC Member at ISWC2012 (Doctoral Consortium);PC Member at ISWC2012 (Semantic Web Challenge);PC Member at ISWC2012 (Industrial Track);Senior PC Member at ISWC2012 (Research Track);PC Member at ISWC2012 (Semantic Web in Use),2,http://www.stanford.edu/~natalya,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Nathan Wilson,http://data.semanticweb.org/person/nathan-wilson,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Marine Biological Laboratory,http://data.semanticweb.org/organization/marine-biological-laboratory,1
Nenad Stojanovic,http://data.semanticweb.org/person/nenad-stojanovic,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use);PC Member at ISWC2012 (Posters and Demos);Organizer,1,,,,,0,FZI Forschungszentrum_Informatik,http://data.semanticweb.org/organization/fzi-forschungszentruminformatik,1
Nick Bassiliades,http://data.semanticweb.org/person/nick-bassiliades,http://data.semanticweb.org/conference/iswc/2012,,0,http://lpis.csd.auth.gr/people/nbassili,,,,0,Aristotle University of Thessaloniki,http://data.semanticweb.org/organization/aristotle-university-of-thessaloniki,1
Nicola Fanizzi,http://data.semanticweb.org/person/nicola-fanizzi,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.di.uniba.it/~fanizzi,,,,0,University of Bari,http://data.semanticweb.org/organization/university-of-bari,1
Nicola Guarino,http://data.semanticweb.org/person/nicola-guarino,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,ISTC-CNR,http://data.semanticweb.org/organization/istc-cnr,1
Nigam Shah,http://data.semanticweb.org/person/nigam-shah,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.stanford.edu/~nigam/cgi-bin/dokuwiki/doku.php,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Nigel Shadbolt,http://data.semanticweb.org/person/nigel-shadbolt,http://data.semanticweb.org/conference/iswc/2012,Speaker,0,,,,,0,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Nitish Aggarwal,http://data.semanticweb.org/person/nitish-aggarwal,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Norman Heino,http://data.semanticweb.org/person/norman-heino,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Özgür Lütfü Özcep,http://data.semanticweb.org/person/oezguer-luetfue-oezcep,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Technical University of Hamburg,http://data.semanticweb.org/organization/technical-university-of-hamburg,1
Oktie Hassanzadeh,http://data.semanticweb.org/person/oktie-hassanzadeh,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Olaf Görlitz,http://data.semanticweb.org/person/olaf-goerlitz,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Olaf Hartig,http://data.semanticweb.org/person/olaf-hartig,http://data.semanticweb.org/conference/iswc/2012,,0,http://olafhartig.de,,,,0,Humboldt University of Berlin,http://data.semanticweb.org/organization/humboldt-university-of-berlin,1
Oleg Ruchayskiy,http://data.semanticweb.org/person/oleg-ruchayskiy,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,CERN,http://data.semanticweb.org/organization/cern,1
Olivier Bodenreider,http://data.semanticweb.org/person/olivier-bodenreider,http://data.semanticweb.org/conference/iswc/2012,,0,http://mor.nlm.nih.gov,,,,0,National Library of Medicine,http://data.semanticweb.org/organization/national-library-of-medicine,1
Olivier Curé,http://data.semanticweb.org/person/olivier-cure,http://data.semanticweb.org/conference/iswc/2012,,0,http://igm.univ-mlv.fr/~ocure,,,,0,"Université Paris-Est, LIGM",http://data.semanticweb.org/organization/universite-paris-est-ligm,1
Ondrej Svab-Zamazal,http://data.semanticweb.org/person/ondrej-svab-zamazal,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Evaluation Track),0,,,,,0,"University of Economics, Prague",http://data.semanticweb.org/organization/university-of-economics-prague,1
Opher Etzion,http://data.semanticweb.org/person/opher-etzion,http://data.semanticweb.org/conference/iswc/2012,Organizer,0,,,,,0,IBM Haifa Research Laboratory,http://data.semanticweb.org/organization/ibm-haifa-research-laboratory,1
Ora Lassila,http://data.semanticweb.org/person/ora-lassila,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Industrial Track);PC Member at ISWC2012 (Semantic Web Challenge),0,,,,,0,Nokia,http://data.semanticweb.org/organization/nokia,1
Orri Erling,http://data.semanticweb.org/person/orri-erling,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,OpenLink Software,http://data.semanticweb.org/organization/openlink-software,1
Oscar Corcho,http://data.semanticweb.org/person/oscar-corcho,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Doctoral Consortium);PC Member at ISWC2012 (Evaluation Track);PC Member at ISWC2012 (Semantic Web in Use);PC Member at ISWC2012 (Research Track),2,http://www.oeg-upm.net/index.php/en/teachers/11-ocorcho,,,,0,Technical University of Madrid,http://data.semanticweb.org/organization/technical-university-of-madrid,1
Oshani Seneviratne,http://data.semanticweb.org/person/oshani-seneviratne,http://data.semanticweb.org/conference/iswc/2012,Publicity Chair,0,,,,,0,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Pablo N. Mendes,http://data.semanticweb.org/person/pablo-n-mendes,http://data.semanticweb.org/conference/iswc/2012,,1,http://www.wiwiss.fu-berlin.de/en/institute/pwo/bizer/team/MendesPablo.htm,,,,0,Free University of Berlin,http://data.semanticweb.org/organization/free-university-of-berlin,1
Padmashree Ravindra,http://data.semanticweb.org/person/padmashree-ravindra,http://data.semanticweb.org/conference/iswc/2012,Organizer,0,http://www4.ncsu.edu/~pravind2,,,,0,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Pallavi Karanth,http://data.semanticweb.org/person/pallavi-karanth,http://data.semanticweb.org/conference/iswc/2012,,0,,,,,0,P.E.S. Institute of Technology,http://data.semanticweb.org/organization/pes-institute-of-technology,1
Paolo Bouquet,http://data.semanticweb.org/person/paolo-bouquet,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,,,,,0,University of Trento,http://data.semanticweb.org/organization/university-of-trento,1
Paolo Castagna,http://data.semanticweb.org/person/paolo-castagna,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Talis,http://data.semanticweb.org/organization/talis,1
Paolo Ciancarini,http://data.semanticweb.org/person/paolo-ciancarini,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,University of Bologna,http://data.semanticweb.org/organization/university-of-bologna,1
Paolo Ciccarese,http://data.semanticweb.org/person/paolo-ciccarese,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Massachusetts General Hospital,http://data.semanticweb.org/organization/massachusetts-general-hospital,1
Pascal Hitzler,http://data.semanticweb.org/person/pascal-hitzler,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use);PC Member at ISWC2012 (Posters and Demos);Senior PC Member at ISWC2012 (Research Track);Chair,0,http://www.pascal-hitzler.de,,,,0,"Kno.e.sis, Wright State University",http://data.semanticweb.org/organization/knoesis-wright-state-university,1
Pasquale Lops,http://data.semanticweb.org/person/pasquale-lops,http://data.semanticweb.org/conference/iswc/2012,,0,http://www.di.uniba.it/~swap/index.php?n=Membri.Lops,,,,0,University of Bari,http://data.semanticweb.org/organization/university-of-bari,1
Patrick Rodler,http://data.semanticweb.org/person/patrick-rodler,http://data.semanticweb.org/conference/iswc/2012,,2,,,,,0,Alpen-Adria-Universität Klagenfurt,http://data.semanticweb.org/organization/alpen-adria-universitaet-klagenfurt,1
Patrick Siehndel,http://data.semanticweb.org/person/patrick-siehndel,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,L3S Research Center,http://data.semanticweb.org/organization/l3s-research-center,1
Patrick Sinclair,http://data.semanticweb.org/person/patrick-sinclair,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Semantic Web in Use),0,,,,,0,BBC,http://data.semanticweb.org/organization/bbc,1
Paul Alexander,http://data.semanticweb.org/person/paul-alexander,http://data.semanticweb.org/conference/iswc/2012,,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Paul Buitelaar,http://data.semanticweb.org/person/paul-buitelaar,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track),0,http://www.paulbuitelaar.net,,,,0,"DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Paul Groth,http://data.semanticweb.org/person/paul-groth,http://data.semanticweb.org/conference/iswc/2012,PC Member at ISWC2012 (Research Track);Organizer;Chair,0,http://www.few.vu.nl/~pgroth,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
