name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Prateek Jain,http://data.semanticweb.org/person/prateek-jain,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,0,,,,,0,IBM Thomas J. Watson Research Center,IBM Thomas J. Watson Research Center,http://data.semanticweb.org/organization/ibm-thomas-j-watson-research-center,1
Quyen Ngyuen,http://data.semanticweb.org/person/quyen-ngyuen,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,Heidelberg Institute for Theoretical Studies,Heidelberg Institute for Theoretical Studies,http://data.semanticweb.org/organization/heidelberg-institute-for-theoretical-studies,1
Rachele Sprugnoli,http://data.semanticweb.org/person/rachele-sprugnoli,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.fbk.eu,,,7603c4d8c16526bb57e0f0bc048b7322d7eed711,1,CELCT,CELCT,http://data.semanticweb.org/organization/celct,1
Rafael S. Gonçalves,http://data.semanticweb.org/person/rafael-s-goncalves,http://data.semanticweb.org/conference/iswc/2013,,0,2,http://www.cs.man.ac.uk/~goncalvj,,,051af5c11e8f64bc668957e15b9a3ea541a386b2,1,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Raghava Mutharaju,http://data.semanticweb.org/person/raghava-mutharaju,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,86122fca1f282f8027766d9b2d2ab1b56a078cd1,1,Wright State University,Wright State University,http://data.semanticweb.org/organization/wright-state-university,1
Raj Gaire,http://data.semanticweb.org/person/raj-gaire,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://csiro.au,,,559367f84fcbb11a308c183b3d839925bd03bb45,1,CSIRO Australia,CSIRO Australia,http://data.semanticweb.org/organization/csiro-australia,1
Ramanathan V. Guha,http://data.semanticweb.org/person/ramanathan-v-guha,http://data.semanticweb.org/conference/iswc/2013,Speaker,1,0,http://www.guha.com,,,,0,Google Inc.,Google Inc.,http://data.semanticweb.org/organization/google-inc,1
Raphaël Troncy,http://data.semanticweb.org/person/raphaeel-troncy,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Posters and Demos); Workshop Chair; Student Coordinator; Session Chair,5,0,http://www.eurecom.fr/~troncy/,,,,0,EURECOM,EURECOM,http://data.semanticweb.org/organization/eurecom,1
Raúl García-Castro,http://data.semanticweb.org/person/raul-garcia-castro,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Evaluation Track),2,0,,,,,0,Technical University of Madrid,Technical University of Madrid,http://data.semanticweb.org/organization/technical-university-of-madrid,1
Rave Harpaz,http://data.semanticweb.org/person/rave-harpaz,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,9c88b0772ccc79126dcd63e583de9567ca691e92,1,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Raymond Fergerson,http://data.semanticweb.org/person/raymond-fergerson,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,65489881169b183cca31c3df9411620e6ca719eb,1,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Renata Dividino,http://data.semanticweb.org/person/renata-dividino,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,a40b3aefc5904bb37d3a1d81fc1ee8d8d16e3348,1,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
René Witte,http://data.semanticweb.org/person/rene-witte,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,Concordia University,Concordia University,http://data.semanticweb.org/organization/concordia-university,1
Ricardo Pietrobon,http://data.semanticweb.org/person/ricardo-pietrobon,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,df102e27188a2ad5ce28a421a2ea67124137e0e4,1,Duke University,Duke University,http://data.semanticweb.org/organization/duke-university,1
Ricardo Usbeck,http://data.semanticweb.org/person/ricardo-usbeck,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,ebf2fa4fd6d3c314b787313582e2cb0deb7829ae,1,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Riccardo Rosati,http://data.semanticweb.org/person/riccardo-rosati,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,1,,,,347c5f7b49d6802f343668845c30c5e610d28a7f,1,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Richard Cyganiak,http://data.semanticweb.org/person/richard-cyganiak,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track); Workshop Chair,2,0,,,,,0,"DERI, Galway","DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Richard Hosking,http://data.semanticweb.org/person/richard-hosking,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,08eada8f88cd6e002db77a61ec985da3798c5692,1,University of Auckland,University of Auckland,http://data.semanticweb.org/organization/university-of-auckland,1
Riichiro Mizoguchi,http://data.semanticweb.org/person/riichiro-mizoguchi,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,Japan Advanced Institute of Science and Technology,Japan Advanced Institute of Science and Technology,http://data.semanticweb.org/organization/japan-advanced-institute-of-science-and-technology,1
Rik Van de Walle,http://data.semanticweb.org/person/rik-van-de-walle,http://data.semanticweb.org/conference/iswc/2013,,0,4,http://multimedialab.elis.ugent.be,,,209af6a5da064a4a0f0cb89a336bfeb0ebcc196d,1,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Rinke Hoekstra,http://data.semanticweb.org/person/rinke-hoekstra,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Ritaban Dutta,http://data.semanticweb.org/person/ritaban-dutta,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,CSIRO Australia,CSIRO Australia,http://data.semanticweb.org/organization/csiro-australia,1
Robert Hoehndorf,http://data.semanticweb.org/person/robert-hoehndorf,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,University of Cambridge,University of Cambridge,http://data.semanticweb.org/organization/university-of-cambridge,1
Robert Meusel,http://data.semanticweb.org/person/robert-meusel,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,68ff194fb648073f974e8f6fcabf9dc0440db69b,1,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Roberto Navigli,http://data.semanticweb.org/person/roberto-navigli,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,e1022bd143e97df8ee468e081697d285db7be442,1,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Roi Blanco,http://data.semanticweb.org/person/roi-blanco,http://data.semanticweb.org/conference/iswc/2013,,0,2,,,,adf69612f64a39dc0fb242f882df9958bf7b45ad,1,Yahoo! Research,Yahoo! Research,http://data.semanticweb.org/organization/yahoo-research,1
Roman Kontchakov,http://data.semanticweb.org/person/roman-kontchakov,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,University of London,University of London,http://data.semanticweb.org/organization/university-of-london,1
Rommel Carvalho,http://data.semanticweb.org/person/rommel-carvalho,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,George Mason University,George Mason University,http://data.semanticweb.org/organization/george-mason-university,1
Rongfang Bie,http://data.semanticweb.org/person/rongfang-bie,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,973b6fbe29329dd193968cfc0fb9ddd64544353a,1,Beijing Normal University,Beijing Normal University,http://data.semanticweb.org/organization/beijing-normal-university,1
Ruben Verborgh,http://data.semanticweb.org/person/ruben-verborgh,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,3,http://multimedialab.elis.ugent.be,,,fb22bc1100f1f5b282380024f58bf4e906fd3e69,1,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Rudi Studer,http://data.semanticweb.org/person/rudi-studer,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,http://data.semanticweb.org/organization/karlsruhe-institute-of-technology,1
Ryutaro Ichise,http://data.semanticweb.org/person/ryutaro-ichise,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,National Institute of Informatics,National Institute of Informatics,http://data.semanticweb.org/organization/national-institute-of-informatics,1
Sabrina Kirrane,http://data.semanticweb.org/person/sabrina-kirrane,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,1,,,,320d9f4a9a8e46a3db97763af6cb481e3c6981db,1,"DERI, Galway","DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Saemi Jang,http://data.semanticweb.org/person/saemi-jang,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://kslab.kaist.ac.kr/,,,e54905988467d86d06f6f08ebcd9a8292a9d3f83,1,KAIST,KAIST,http://data.semanticweb.org/organization/kaist,1
Sam Coppens,http://data.semanticweb.org/person/sam-coppens,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,2,http://multimedialab.elis.ugent.be,,,d13779a648af2d2d2da34f2d758084f5624debd0,1,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Samantha Bail,http://data.semanticweb.org/person/samantha-bail,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,3eb298593f1ca8d13b94206d401d01555ffa2e89,1,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Sambhawa Priya,http://data.semanticweb.org/person/sambhawa-priya,http://data.semanticweb.org/conference/iswc/2013,,0,2,,,,974b04e6905f6a70f94024e5973cb6722ea9ef60,1,Lehigh University,Lehigh University,http://data.semanticweb.org/organization/lehigh-university,1
Samir Amir,http://data.semanticweb.org/person/samir-amir,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://liris.cnrs.fr/~samir/,,,351550524d630236d70ed31f82c73f90e0395d50,1,Claude Bernard University Lyon 1,Claude Bernard University Lyon 1,http://data.semanticweb.org/organization/claude-bernard-university-lyon-1,1
Sandro Hawke,http://data.semanticweb.org/person/sandro-hawke,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,W3C,W3C; Massachusetts Institute of Technology,http://data.semanticweb.org/organization/w3c; http://data.semanticweb.org/organization/massachusetts-institute-of-technology,2
Sangyeon Kim,http://data.semanticweb.org/person/sangyeon-kim,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,6b8435482582f87d5450d2e343fcd5ebe80aa460,1,KAIST,KAIST,http://data.semanticweb.org/organization/kaist,1
Sara Magliacane,http://data.semanticweb.org/person/sara-magliacane,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,d6c1286c440df50c01e55be42e6420f0690bc886,1,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Sara Tonelli,http://data.semanticweb.org/person/sara-tonelli,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,9c5d5a9c69c3005788845b736d4460cb53a048e5,1,FBK,FBK,http://data.semanticweb.org/organization/fbk,1
Sarunas Marciuska,http://data.semanticweb.org/person/sarunas-marciuska,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,4e97b2642b9dbf94bee7f0f7a13694c2223b135f,1,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Satria Hutomo,http://data.semanticweb.org/person/satria-hutomo,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,fc538c271acda63da4f00543e0f1bf422dc85dc2,1,KAIST,KAIST,http://data.semanticweb.org/organization/kaist,1
Sean Bechhofer,http://data.semanticweb.org/person/sean-bechhofer,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Semantic Web Challenge Chair,2,0,http://www.cs.man.ac.uk/~seanb/,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Sebastian Hellmann,http://data.semanticweb.org/person/sebastian-hellmann,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track); Workshop Chair,2,2,,,,3b9b030bfa83b9c747d525b7943829d3abc2813b,1,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Sebastian Krause,http://data.semanticweb.org/person/sebastian-krause,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,c47cf68971d68146ed0b1f7f382926f287fd8de5,1,German Research Centre for Artificial Intelligence (DFKI),German Research Centre for Artificial Intelligence (DFKI),http://data.semanticweb.org/organization/german-research-centre-for-artificial-intelligence-dfki,1
Sebastian Rudolph,http://data.semanticweb.org/person/sebastian-rudolph,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,"AIFB, University of Karlsruhe","AIFB, University of Karlsruhe",http://data.semanticweb.org/organization/aifb-university-of-karlsruhe,1
Selver Softic,http://data.semanticweb.org/person/selver-softic,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.twitter.com/selvers,,,b0501ce2c98e4629f4b60b13afa3b693f6829940,1,University of Graz,University of Graz,http://data.semanticweb.org/organization/university-of-graz,1
Serena Villata,http://data.semanticweb.org/person/serena-villata,http://data.semanticweb.org/conference/iswc/2013,,0,3,,,,200fa053a13df35295f805b07e244b0922bb0010,1,INRIA Sophia Antipolis,INRIA Sophia Antipolis,http://data.semanticweb.org/organization/inria-sophia-antipolis,1
Sever Fundatureanu,http://data.semanticweb.org/person/sever-fundatureanu,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,b37ff209df93fbe699d8640b4befd01f7ea9392e,1,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Shenghui Wang,http://data.semanticweb.org/person/shenghui-wang,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,OCLC,OCLC,http://data.semanticweb.org/organization/oclc,1
Shepherd Liu,http://data.semanticweb.org/person/shepherd-liu,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,7c795095aa04b60c74c6f14a734cec691c107621,1,CSIRO Australia,CSIRO Australia,http://data.semanticweb.org/organization/csiro-australia,1
Sherif Sakr,http://data.semanticweb.org/person/sherif-sakr,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,1,http://www.cse.unsw.edu.au/~ssakr,,,ad0629200abede33a02cb519f8d3362c809f7994,1,University of New South Wales,University of New South Wales,http://data.semanticweb.org/organization/university-of-new-south-wales,1
Shonali Krishnaswamy,http://data.semanticweb.org/person/shonali-krishnaswamy,http://data.semanticweb.org/conference/iswc/2013,Tutorial Organizer,1,0,,,,,0,Monash University,Monash University; Institute for Infocomm Research,http://data.semanticweb.org/organization/monash-university; http://data.semanticweb.org/organization/institute-for-infocomm-research,2
Shuangjie Li,http://data.semanticweb.org/person/shuangjie-li,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,Tsinghua University,Tsinghua University,http://data.semanticweb.org/organization/tsinghua-university,1
Shubham Gupta,http://data.semanticweb.org/person/shubham-gupta,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.isi.edu/~shubhamg,,,c9815062fd77450e1054f6a58ce350de00046a23,1,ISI/USC,ISI/USC,http://data.semanticweb.org/organization/isiusc,1
Siaw-Teng Liaw,http://data.semanticweb.org/person/siaw-teng-liaw,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,bbc95a8ebc4608658006361d136ab2b8b3386d32,1,University of New South Wales,University of New South Wales,http://data.semanticweb.org/organization/university-of-new-south-wales,1
Siegfried Handschuh,http://data.semanticweb.org/person/siegfried-handschuh,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Semantic Web In Use Track),2,0,,,,,0,"DERI, Galway","DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Silvio Peroni,http://data.semanticweb.org/person/silvio-peroni,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,bae1bc13f570dff4f084b1c9b95ed97c9d5acbf0,1,University of Bologna,University of Bologna,http://data.semanticweb.org/organization/university-of-bologna,1
Silviu Homoceanu,http://data.semanticweb.org/person/silviu-homoceanu,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,bc22990c2b6af7a595cdc46be6671c1723fbcecf,1,Braunschweig University of Technology,Braunschweig University of Technology,http://data.semanticweb.org/organization/braunschweig-university-of-technology,1
Simon Castillo,http://data.semanticweb.org/person/simon-castillo,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,39007594cf78c0c951c723ef8c20067639d1c96d,1,Simón Bolívar University,Simón Bolívar University,http://data.semanticweb.org/organization/simon-bolivar-university,1
Simon Razniewski,http://data.semanticweb.org/person/simon-razniewski,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,279b9d72c9d959d4f93219e45a9d41fc980ad9b9,1,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Simona Valentini,http://data.semanticweb.org/person/simona-valentini,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,e614b9813fc8a4eb97a1101c8a3869847baad40d,1,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Simone Paolo Ponzetto,http://data.semanticweb.org/person/simone-paolo-ponzetto,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Simone Tallevi-Diotallevi,http://data.semanticweb.org/person/simone-tallevi-diotallevi,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,373124f3434ec5b006d8cd0827fd47538cc8f371,1,University of Bologna,University of Bologna; IBM Research,http://data.semanticweb.org/organization/university-of-bologna; http://data.semanticweb.org/organization/ibm-research,2
Smitashree Choudhury,http://data.semanticweb.org/person/smitashree-choudhury,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,"KMi, The Open University","KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
Sören Auer,http://data.semanticweb.org/person/soeren-auer,http://data.semanticweb.org/conference/iswc/2013,Senior PC Member at ISWC2013 (Research Track); Senior PC Member at ISWC2013 (Evaluation Track),2,2,,,,09ac456515dee0896e8eba4b06ae589bef2069cf,1,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Sofia Angeletou,http://data.semanticweb.org/person/sofia-angeletou,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Posters and Demos),1,0,,,,,0,BBC,BBC,http://data.semanticweb.org/organization/bbc,1
Sofia Pinto,http://data.semanticweb.org/person/sofia-pinto,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Session Chair,2,0,,,,,0,Instituto Superior Técnico,Instituto Superior Técnico,http://data.semanticweb.org/organization/instituto-superior-tecnico,1
Son Bao Pham,http://data.semanticweb.org/person/son-bao-pham,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,2da4622eb4ec2c318910a72fe9ed17048a80bf3a,1,VNU University of Engineering and Technology,VNU University of Engineering and Technology,http://data.semanticweb.org/organization/vnu-university-of-engineering-and-technology,1
Soon Gill Hong,http://data.semanticweb.org/person/soon-gill-hong,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,6bb0029fb62a26c7c9c1f585124a0496bc7879b2,1,KAIST,KAIST,http://data.semanticweb.org/organization/kaist,1
Spyros Kotoulas,http://data.semanticweb.org/person/spyros-kotoulas,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,2,https://researcher.ibm.com/researcher/view.php?person=ie-Spyros.Kotoulas,,,e879e287903caecdd41354eb5ae7aff6d9bc741b,1,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Srikanta J. Bedathur,http://data.semanticweb.org/person/srikanta-j-bedathur,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,b5f902dd9ef208299c99b1d727fddf1b963490ee,1,IIIT Delhi,IIIT Delhi,http://data.semanticweb.org/organization/iiit-delhi,1
Stefan Decker,http://data.semanticweb.org/person/stefan-decker,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Workshop Chair,2,1,,,,1bc1f862b688a45b7e0c8d4a8467c23177c53fad,1,"DERI, Galway","DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Stefan Dietze,http://data.semanticweb.org/person/stefan-dietze,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,3,http://purl.org/dietze,,,ee6dc5ffc8da2b150fab3da1bcf3d788011c3312,1,L3S Research Center,L3S Research Center,http://data.semanticweb.org/organization/l3s-research-center,1
Stefan Schlobach,http://data.semanticweb.org/person/stefan-schlobach,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Workshop Chair,2,0,,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Stefan Senger,http://data.semanticweb.org/person/stefan-senger,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,5acced9dfbb15990291a5de1feff8a3c5f526d38,1,GSK,GSK,http://data.semanticweb.org/organization/gsk,1
Stefan Zwicklbauer,http://data.semanticweb.org/person/stefan-zwicklbauer,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,8e420a3c1c6969b803d4bdf17afe78ae485a76fe,1,University of Passau,University of Passau,http://data.semanticweb.org/organization/university-of-passau,1
Steffen Staab,http://data.semanticweb.org/person/steffen-staab,http://data.semanticweb.org/conference/iswc/2013,Senior PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Stephan Seufert,http://data.semanticweb.org/person/stephan-seufert,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://mpi-inf.mpg.de/~sseufert,,,21abce4ca132738b40ed4a84b1a44f74c0b95c47,1,Max Planck Institute for Computer Science,Max Planck Institute for Computer Science,http://data.semanticweb.org/organization/max-planck-institute-for-computer-science,1
Steven Lynden,http://data.semanticweb.org/person/steven-lynden,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,49b44a6ef0e7a2fb94bd264d434a5775461f1245,1,National Insititute of Advanced Industrial Science and Technology (Japan),National Insititute of Advanced Industrial Science and Technology (Japan),http://data.semanticweb.org/organization/national-insititute-of-advanced-industrial-science-and-technology-japan,1
Stijn Verstichel,http://data.semanticweb.org/person/stijn-verstichel,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.ibcn.intec.ugent.be/,,,de9818189d67a0849e2863a93603fbb903be788f,1,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Stuart Brown,http://data.semanticweb.org/person/stuart-brown,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,584941e620ba67f061ae9612718ff52da8da1a5f,1,The Open University,The Open University,http://data.semanticweb.org/organization/the-open-university,1
Stuart Owen,http://data.semanticweb.org/person/stuart-owen,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,61f287b86d0ee15dafdf85b41a3d6cb52412d820,1,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Stuart Wrigley,http://data.semanticweb.org/person/stuart-wrigley,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,University of Sheffield,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Sven Hertling,http://data.semanticweb.org/person/sven-hertling,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,cdb81c7500bf7e5617991e6455939381efcb737c,1,Technische Universität Darmstadt,Technische Universität Darmstadt,http://data.semanticweb.org/organization/technische-universitaet-darmstadt,1
Sven Schewe,http://data.semanticweb.org/person/sven-schewe,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,2a831f2810dc93308e523fa0bdf45a2779b6d0a6,1,University of Liverpool,University of Liverpool,http://data.semanticweb.org/organization/university-of-liverpool,1
Takahide Matsutsuka,http://data.semanticweb.org/person/takahide-matsutsuka,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,Fujitsu,Fujitsu,http://data.semanticweb.org/organization/fujitsu,1
Tania Tudorache,http://data.semanticweb.org/person/tania-tudorache,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track); PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Posters and Demos),3,2,,,,638d023ba44fb531a81881698239ebb410af4790,1,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Teodor Macicas,http://data.semanticweb.org/person/teodor-macicas,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,3419c4050a3d506d58d9a3215dfa65235261227f,1,University of Fribourg,University of Fribourg,http://data.semanticweb.org/organization/university-of-fribourg,1
Terry Payne,http://data.semanticweb.org/person/terry-payne,http://data.semanticweb.org/conference/iswc/2013,Senior PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Liverpool,University of Liverpool,http://data.semanticweb.org/organization/university-of-liverpool,1
Terry Roach,http://data.semanticweb.org/person/terry-roach,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,University of New South Wales,University of New South Wales,http://data.semanticweb.org/organization/university-of-new-south-wales,1
Thanh Tran,http://data.semanticweb.org/person/thanh-tran,http://data.semanticweb.org/conference/iswc/2013,,0,2,,,,13a8957f89cffa9ca37a4525e19792bd3ba8ca54,1,"AIFB, University of Karlsruhe","AIFB, University of Karlsruhe",http://data.semanticweb.org/organization/aifb-university-of-karlsruhe,1
Themis Palpanas,http://data.semanticweb.org/person/themis-palpanas,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,f7683805b420974c935918af66c6f3e8dbe1c009,1,DISI – Universita ́ degli Studi di Trento,DISI – Universita ́ degli Studi di Trento,http://data.semanticweb.org/organization/disi-universita-degli-studi-di-trento,1
Thomas Erickson,http://data.semanticweb.org/person/thomas-erickson,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,0a8e71602833f08471e6ca922c16c3fd57ecd6e9,1,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Thomas Hornung,http://data.semanticweb.org/person/thomas-hornung,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://dbis.informatik.uni-freiburg.de/team/hornung/thomas,,,72ed92ade9e589dcf8c52b51216a65b8b7fe01ac,1,University of Fribourg,University of Fribourg,http://data.semanticweb.org/organization/university-of-fribourg,1
Thomas Krennwallner,http://data.semanticweb.org/person/thomas-krennwallner,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,Vienna University of Technology,Vienna University of Technology,http://data.semanticweb.org/organization/vienna-university-of-technology,1
Thomas Lukasiewicz,http://data.semanticweb.org/person/thomas-lukasiewicz,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,University of Oxford,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
