name,uri,conf_uri,roles,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization,organization_uri,cnt_org
Maarten de Rijke,http://data.semanticweb.org/person/maarten-de-rijke,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Maarten van Someren,http://data.semanticweb.org/person/maarten-van-someren,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Malte Isberner,http://data.semanticweb.org/person/malte-isberner,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Technische Universität Dortmund,http://data.semanticweb.org/organization/dortmund-university-of-technology,1
Mamoru Ohta,http://data.semanticweb.org/person/mamoru-ohta,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISIR, Osaka University",http://data.semanticweb.org/organization/osaka-university-japan,1
Manfred Hauswirth,http://data.semanticweb.org/person/manfred-hauswirth,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Manuel Salvadores,http://data.semanticweb.org/person/manuel-salvadores,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Marc Bron,http://data.semanticweb.org/person/marc-bron,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Marco Rospocher,http://data.semanticweb.org/person/marco-rospocher,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,FBK-irst,http://data.semanticweb.org/organization/fbk-irst,1
Margaret-Anne Storey,http://data.semanticweb.org/person/margaret-anne-storey,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Victoria,http://data.semanticweb.org/organization/university-of-victoria,1
Mari Carmen Suárez-Figueroa,http://data.semanticweb.org/person/mari-carmen-suarez-figueroa,http://data.semanticweb.org/conference/iswc/2009,,1,,,,f9494ff417ea83c9d0fb4ddb0f4bb8b2c76b0b22,1,Universidad Politécnica de Madrid (Ontology Engineering Group);Universidad Politécnica de Madrid,http://data.semanticweb.org/organization/universidad-politecnica-de-madrid,1
Maria Maleshkova,http://data.semanticweb.org/person/maria-maleshkova,http://data.semanticweb.org/conference/iswc/2009,,1,,,,ca3affb919025dc0ff537e91f30d1aad61c53f2b,1,"Open University;Knowledge Media Institute (KMI), The Open University",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Maria Sokhn,http://data.semanticweb.org/person/maria-sokhn,http://data.semanticweb.org/conference/iswc/2009,,1,,,,88b4c064a551911e21ef11580304eedee4c2690e,1,University of Applied Sciences of Western Switzerland,http://data.semanticweb.org/organization/university-of-applied-sciences-western-switzerland,1
Mark A Musen,http://data.semanticweb.org/person/mark-a-musen,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Mark Musen,http://data.semanticweb.org/person/mark-a-musen,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Mark Cameron,http://data.semanticweb.org/person/mark-cameron,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"CSIRO ICT Centre, Australia",http://data.semanticweb.org/organization/csiro-australia,1
Mark Hefke,http://data.semanticweb.org/person/mark-hefke,http://data.semanticweb.org/conference/iswc/2009,,1,,,,cd4065cb7a9e469643516e41a68ba58e39698934,1,FZI Forschungszentrum Informatik;FZI Research Center for Information Technology,http://data.semanticweb.org/organization/fzi-forschungszentrum-informatik,1
Mark Mattern,http://data.semanticweb.org/person/mark-mattern,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universität der Bundeswehr München,http://data.semanticweb.org/organization/bundeswehr-university-munich-germany,1
Marta Sabou,http://data.semanticweb.org/person/marta-sabou,http://data.semanticweb.org/conference/iswc/2009,Tutorial Chair at ISWC 2009,0,http://kmi.open.ac.uk/people/marta/,,,,0,"Open University;Knowledge Media Institute (KMI), The Open University",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Martin Gaedke,http://data.semanticweb.org/person/martin-gaedke,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Chemnitz University of Technology,http://data.semanticweb.org/organization/chemnitz-university-of-technology,1
Martin Hepp,http://data.semanticweb.org/person/martin-hepp,http://data.semanticweb.org/conference/iswc/2009,,3,,,,49e06491d1c02eead2d362e2300fa56d24ed5213,1,Universität der Bundeswehr München,http://data.semanticweb.org/organization/bundeswehr-university-munich-germany,1
Martin Knechtel,http://data.semanticweb.org/person/martin-knechtel,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,SAP Research CEC Dresden,http://data.semanticweb.org/organization/sap-research-cec-dresden,1
Martin Szomszor,http://data.semanticweb.org/person/martin-szomszor,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Martín Vigo,http://data.semanticweb.org/person/martin-vigo,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universidad Politécnica de Madrid (Ontology Engineering Group);Universidad Politécnica de Madrid,http://data.semanticweb.org/organization/universidad-politecnica-de-madrid,1
Matt Fisher,http://data.semanticweb.org/person/matt-fisher,http://data.semanticweb.org/conference/iswc/2009,Industry Track Chair at ISWC 2009,0,http://purl.org/net/mfisher,,,,0,Progeny Systems,http://data.semanticweb.org/organization/progeny-systems,1
Matthew Horridge,http://data.semanticweb.org/person/matthew-horridge,http://data.semanticweb.org/conference/iswc/2009,,1,,,,29c0127871609390f3d73c72c9418cc2936ac0f8,1,The University of Manchester,http://data.semanticweb.org/organization/university-of-manchester-uk,1
Matthew Rowe,http://data.semanticweb.org/person/matthew-rowe,http://data.semanticweb.org/conference/iswc/2009,,1,,,,bd2cda94c756832460fd7c8f6de5c3d2525bbdba,1,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield-uk,1
Matthias Broecheler,http://data.semanticweb.org/person/matthias-broecheler,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Maryland;University of Maryland, USA;University of Maryland, Baltimore County;University of Maryland, College Park;University of Maryland, Baltimore County, USA",http://data.semanticweb.org/organization/university-of-maryland,1
Matthias Knorr,http://data.semanticweb.org/person/matthias-knorr,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,CENTRIA,http://data.semanticweb.org/organization/centria-universidade-nova-de-lisboa,1
Max Hirschel,http://data.semanticweb.org/person/max-hirschel,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISLA, University of Amsterdam;University of Amsterdam",http://data.semanticweb.org/organization/universiteit-van-amsterdam,1
Meena Nagarajan,http://data.semanticweb.org/person/meena-nagarajan,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Wright State University;Kno.e.sis Research Center, Wright State University",http://data.semanticweb.org/organization/wright-state-university,1
Mikyoung Lee,http://data.semanticweb.org/person/mi-kyung-lee,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Korea Institute of Science and Technology Information,http://data.semanticweb.org/organization/korea-institute-of-science-and-technology-information,1
Michael Hausenblas,http://data.semanticweb.org/person/michael-hausenblas,http://data.semanticweb.org/conference/iswc/2009,,1,,,,327b61f3721afbd39dceadf5e5b4fc2d79d5dcc8,1,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Michael Kifer,http://data.semanticweb.org/person/michael-kifer,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Stony Brook University,http://data.semanticweb.org/organization/stony-brook-university,1
Michel Buffa,http://data.semanticweb.org/person/michel-buffa,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Kewi, I3S, university of Nice, France",http://data.semanticweb.org/organization/kewi-i3s-university-of-nice-france,1
Mihael Mohorcic,http://data.semanticweb.org/person/mihael-mohorcic,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Jozef Stefan Institute,http://data.semanticweb.org/organization/jozef-stefan-institute,1
Mike Dean,http://data.semanticweb.org/person/mike-dean,http://data.semanticweb.org/conference/iswc/2009,Local Chair at ISWC 2009,1,http://www.daml.org/people/mdean/,,,6006a914f7d645142fadf08d9a4e33aee98416d0,1,BBN Technologies,http://data.semanticweb.org/organization/bbn-technologies,1
Mike Jones,http://data.semanticweb.org/person/mike-jones,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Bristol,http://data.semanticweb.org/organization/bristol-university,1
Mohamed Gaber,http://data.semanticweb.org/person/mohamed-gaber,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Monash University,http://data.semanticweb.org/organization/monash-university,1
Mohammad Reza Tazari,http://data.semanticweb.org/person/mohammad-reza-tazari,http://data.semanticweb.org/conference/iswc/2009,,1,,,,837af293870af4d2857fe1765f0186fe0d686308,1,Fraunhofer IGD,http://data.semanticweb.org/organization/fraunhofer-institute-for-computer-graphics-research-igd,1
Na Hong,http://data.semanticweb.org/person/na-hong,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Chinese Academy of Sciences,http://data.semanticweb.org/organization/chinese-academy-of-sciences,1
Nagarjuna G,http://data.semanticweb.org/person/nagarjuna-g,http://data.semanticweb.org/conference/iswc/2009,,1,,,,c8639c719aa81215be91641331613cfc3aa49d2b,1,"Gnowledge Lab, Homi Bhabha Centre, Tata Institute of Fundamental Research",http://data.semanticweb.org/organization/homi-bhabha-centre-for-science-education,1
Natalya Noy,http://data.semanticweb.org/person/natalya-noy,http://data.semanticweb.org/conference/iswc/2009,ISWC2009 Session Chair,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Nenad Stojanovic,http://data.semanticweb.org/person/nenad-stojanovic,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,FZI Forschungszentrum Informatik;FZI Research Center for Information Technology,http://data.semanticweb.org/organization/fzi-forschungszentrum-informatik,1
Nicholas Gibbins,http://data.semanticweb.org/person/nicholas-gibbins,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Nick Kanellos,http://data.semanticweb.org/person/nick-kanellos,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,IBM Software Group,http://data.semanticweb.org/organization/ibm-software-group,1
Nigam H. Shah,http://data.semanticweb.org/person/nigam-shah,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Nigam Shah,http://data.semanticweb.org/person/nigam-shah,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Nigel R Shadbolt,http://data.semanticweb.org/person/nigel-r-shadbolt,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Nikki Rogers,http://data.semanticweb.org/person/nikki-rogers,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Bristol,http://data.semanticweb.org/organization/bristol-university,1
Olaf Görlitz,http://data.semanticweb.org/person/olaf-gorlitz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universität Koblenz-Landau;University of Koblenz-Landau,http://data.semanticweb.org/organization/university-of-koblenz-landau,1
Olaf Hartig,http://data.semanticweb.org/person/olaf-hartig,http://data.semanticweb.org/conference/iswc/2009,,1,,,,9c09772d208636b590bf7b41d9d1976b80f6b335,1,Humboldt-Universität zu Berlin;Humboldt-Universitaet zu Berlin,http://data.semanticweb.org/organization/humboldt-universitaet-zu-berlin,1
Olivier Corby,http://data.semanticweb.org/person/olivier-corby,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Edelweiss, INRIA",http://data.semanticweb.org/organization/inria-sophia-antipolis,1
Omar Abou Khaled,http://data.semanticweb.org/person/omar-abou-khaled,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Applied Sciences of Western Switzerland,http://data.semanticweb.org/organization/university-of-applied-sciences-western-switzerland,1
Oscar Corcho,http://data.semanticweb.org/person/oscar-corcho,http://data.semanticweb.org/conference/iswc/2009,Poster and Demonstration Chair at ISWC 2009,0,http://www.dia.fi.upm.es/index.php?page=oscar-corcho&hl=en_US,,,,0,Universidad Politécnica de Madrid (Ontology Engineering Group);Universidad Politécnica de Madrid,http://data.semanticweb.org/organization/universidad-politecnica-de-madrid,1
Oshani Seneviratne,http://data.semanticweb.org/person/oshani-seneviratne,http://data.semanticweb.org/conference/iswc/2009,,1,,,,a3f8fd9e643c70000e200a3e9432254212ae5657,1,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Padmashree Ravindra,http://data.semanticweb.org/person/padmashree-ravindra,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Panagiotis Pediaditis,http://data.semanticweb.org/person/panagiotis-pediaditis,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Institute of Computer Science (ICS), FORTH and University of Crete",http://data.semanticweb.org/organization/institute-of-computer-science-ics-forth-and-univer,1
Paolo Tonella,http://data.semanticweb.org/person/paolo-tonella,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,FBK-irst,http://data.semanticweb.org/organization/fbk-irst,1
Patrick Siehndel,http://data.semanticweb.org/person/patrick-siehndel,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"L3S Research Center;L3S Research Center, Germany",http://data.semanticweb.org/organization/l3s-research-center,1
Paul Doran,http://data.semanticweb.org/person/paul-doran,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Liverpool,http://data.semanticweb.org/organization/university-of-liverpool,1
Pete Pflugrath,http://data.semanticweb.org/person/pete-pflugrath,http://data.semanticweb.org/conference/iswc/2009,Sponsorship Chair at ISWC 2009,0,,,,2b8ec7ea77d64e406093b28271da4a11900a8f81,1,BBN Technologies,http://data.semanticweb.org/organization/bbn-technologies,1
Peter Haase,http://data.semanticweb.org/person/peter-haase,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universtität Karlsruhe;Universität Karlsruhe;University of Karlsruhe,http://data.semanticweb.org/organization/universitaet-karlsruhe,1
Peter Mika,http://data.semanticweb.org/person/peter-mika,http://data.semanticweb.org/conference/iswc/2009,Semantic Web Challenge Chair at ISWC 2009;ISWC2009 Session Chair,1,http://research.yahoo.com/Peter_Mika,,,c0d6551197a0295bfc604841a994d544e0091665,1,Yahoo! Research;Yahoo Research,http://data.semanticweb.org/organization/yahoo-research,1
Philip Groth,http://data.semanticweb.org/person/philip-groth,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Humboldt-Universität zu Berlin;Humboldt-Universitaet zu Berlin,http://data.semanticweb.org/organization/humboldt-universitaet-zu-berlin,1
Philip Nguyen,http://data.semanticweb.org/person/philip-nguyen,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Government of South Australia,http://data.semanticweb.org/organization/government-of-south-australia,1
Philipp Kärger,http://data.semanticweb.org/person/philipp-kaerger,http://data.semanticweb.org/conference/iswc/2009,,1,,,,2d0bc16cce5be5046541100fdb8f54d4e1703a22,1,"L3S Research Center;L3S Research Center, Germany",http://data.semanticweb.org/organization/l3s-research-center,1
Philippe Cudré-Mauroux,http://data.semanticweb.org/person/philippe-cudre-mauroux,http://data.semanticweb.org/conference/iswc/2009,Workshop Chair at ISWC 2009,0,http://people.csail.mit.edu/pcm/,,,,0,MIT,http://data.semanticweb.org/organization/mit-csail,1
Pyung Kim,http://data.semanticweb.org/person/pyung-kim,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Korea Institute of Science and Technology Information,http://data.semanticweb.org/organization/korea-institute-of-science-and-technology-information,1
Qiu Ji,http://data.semanticweb.org/person/qiu-ji,http://data.semanticweb.org/conference/iswc/2009,,3,,,,,0,"Universtität Karlsruhe;Universität Karlsruhe;University of Karlsruhe;AIFB, University Karlsruhe School of Computer Science and Engineering, Southeast University;AIFB, University Karlsruhe",http://data.semanticweb.org/organization/universitaet-karlsruhe;http://data.semanticweb.org/organization/institut-aifb-universitaet-karlsruhe,2
Radhika Sridhar,http://data.semanticweb.org/person/radhika-sridhar,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Rafael Peñaloza,http://data.semanticweb.org/person/rafael-penaloza,http://data.semanticweb.org/conference/iswc/2009,,1,,,,1b374d6bfb4ef9ace30a9166758fa5270dfec8bd,1,TU Dresden,http://data.semanticweb.org/organization/tu-dresden,1
Rahul Parundekar,http://data.semanticweb.org/person/rahul-parundekar,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Southern California,http://data.semanticweb.org/organization/university-of-southern-california,1
Rajiv Nair,http://data.semanticweb.org/person/rajiv-nair,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"Gnowledge Lab, Homi Bhabha Centre, Tata Institute of Fundamental Research",http://data.semanticweb.org/organization/homi-bhabha-centre-for-science-education,1
Raymond Franz,http://data.semanticweb.org/person/raymond-franz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,TrendLight Netherlands B.V.,http://data.semanticweb.org/organization/trendlight-netherlands,1
Reginald Ford,http://data.semanticweb.org/person/reginald-ford,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,SRI International,http://data.semanticweb.org/organization/sri-international,1
Renaud Delbru,http://data.semanticweb.org/person/renaud-delbru,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Ricardo Kawase,http://data.semanticweb.org/person/ricardo-kawase,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"L3S Research Center;L3S Research Center, Germany",http://data.semanticweb.org/organization/l3s-research-center,1
Richard Cyganiak,http://data.semanticweb.org/person/richard-cyganiak,http://data.semanticweb.org/conference/iswc/2009,Metadata Chair at ISWC 2009,0,http://richard.cyganiak.de/,,,39f3c9b7479a83c76596a7c92b61f76dee3f5343,1,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Riichiro Mizoguchi,http://data.semanticweb.org/person/riichiro-mizoguchi,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"ISIR, Osaka University",http://data.semanticweb.org/organization/osaka-university-japan,1
Rob Shearer,http://data.semanticweb.org/person/rob-shearer,http://data.semanticweb.org/conference/iswc/2009,,1,,,,60a65ecef9d429eed8c078ba2b839e75aed3f97f,1,Oxford University Computing Laboratory,http://data.semanticweb.org/organization/oxford-university-computing-laboratory,1
Rob Vesse,http://data.semanticweb.org/person/rob-vesse,http://data.semanticweb.org/conference/iswc/2009,,1,,,,66b9cdc653558d5be777d0a01d379eae6faed6bc,1,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Roberto García,http://data.semanticweb.org/person/roberto-garcia,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universitat de Lleida,http://data.semanticweb.org/organization/universitat-de-lleida,1
Rodney Topor,http://data.semanticweb.org/person/rodney-topor,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Griffith University,http://data.semanticweb.org/organization/griffith-university,1
Roland Stühmer,http://data.semanticweb.org/person/roland-stuehmer,http://data.semanticweb.org/conference/iswc/2009,,2,,,,6fe24a977630ab673af1955194b4a8475e8d9441,1,FZI Forschungszentrum Informatik;FZI Research Center for Information Technology,http://data.semanticweb.org/organization/fzi-forschungszentrum-informatik,1
Rudy Depena,http://data.semanticweb.org/person/rudy-depena,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Texas at Austin,http://data.semanticweb.org/organization/university-of-texas-at-austin,1
Sang-goo Lee,http://data.semanticweb.org/person/sang-goo-lee,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Seoul National University,http://data.semanticweb.org/organization/seoul-national-university,1
Sangkeun Lee,http://data.semanticweb.org/person/sangkeun-lee,http://data.semanticweb.org/conference/iswc/2009,,1,,,,1349774e69a38dad576eeb9c1a876584db12e2bf,1,Seoul National University,http://data.semanticweb.org/organization/seoul-national-university,1
Sarah Magidson,http://data.semanticweb.org/person/sarah-magidson,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Chicago,http://data.semanticweb.org/organization/university-of-chicago,1
Sebastian Hellmann,http://data.semanticweb.org/person/sebastian-hellmann,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universität Leipzig,http://data.semanticweb.org/organization/universitaet-leipzig,1
Seppo Torma,http://data.semanticweb.org/person/seppo-torma,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Helsinki University of Technology,http://data.semanticweb.org/organization/helsinki-university-of-technology-tkk-finland,1
Sergej Sizov,http://data.semanticweb.org/person/sergej-sizov,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Universität Koblenz-Landau;University of Koblenz-Landau,http://data.semanticweb.org/organization/university-of-koblenz-landau,1
Seungwoo Lee,http://data.semanticweb.org/person/seung-woo-lee,http://data.semanticweb.org/conference/iswc/2009,,1,,,,d018403d8c8460f50ac9d6fd06a91b9b839c9ab0,1,Korea Institute of Science and Technology Information,http://data.semanticweb.org/organization/korea-institute-of-science-and-technology-information,1
Sheila Kinsella,http://data.semanticweb.org/person/sheila-kinsella,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Sheila A. McIlraith,http://data.semanticweb.org/person/sheila-mcilraith,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Toronto,http://data.semanticweb.org/organization/university-of-toronto,1
Sheng Ping Liu,http://data.semanticweb.org/person/sheng-ping-liu,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Shenghui Wang,http://data.semanticweb.org/person/shenghui-wang,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Vrije Universiteit Amsterdam;VU University Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam-the-netherlands,1
Shengping Liu,http://data.semanticweb.org/person/shengping-liu,http://data.semanticweb.org/conference/iswc/2009,,1,,,,0e121ae8674d91b1a7c10dfe7fe8854a819997d2,1,"IBM China Research Laboratory,Beijing China;IBM China Research Laboratory;ibm china research lab",http://data.semanticweb.org/organization/ibm-china-research-laboratory,1
Shirin Sohrabi,http://data.semanticweb.org/person/shirin-sohrabi,http://data.semanticweb.org/conference/iswc/2009,,1,,,,fa1f8ceaa83076619cf1ba8cd4b859a22607a890,1,University of Toronto,http://data.semanticweb.org/organization/university-of-toronto,1
Shonali Krishnaswamy,http://data.semanticweb.org/person/shonali-krishnaswamy,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,Monash University,http://data.semanticweb.org/organization/monash-university,1
Siegfried Handschuh,http://data.semanticweb.org/person/siegfried-handschuh,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Simon Price,http://data.semanticweb.org/person/simon-price,http://data.semanticweb.org/conference/iswc/2009,,1,,,,e8b95a47e8881222790b2044456a665cf112be43,1,University of Bristol,http://data.semanticweb.org/organization/bristol-university,1
Sinan Sen,http://data.semanticweb.org/person/sinan-sen,http://data.semanticweb.org/conference/iswc/2009,,2,,,,,0,FZI Forschungszentrum Informatik;FZI Research Center for Information Technology,http://data.semanticweb.org/organization/fzi-forschungszentrum-informatik,1
Sirish Darbha,http://data.semanticweb.org/person/sirish-darbha,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,University of Southern California,http://data.semanticweb.org/organization/university-of-southern-california,1
SM Hazzaz Imtiaz,http://data.semanticweb.org/person/sm-hazzaz-imtiaz,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"University of Southampton;School of Electronic and Computer Science, University of Southampton, U.K.;ECS, University of Southampton",http://data.semanticweb.org/organization/university-of-southampton,1
Smitashree Choudhury,http://data.semanticweb.org/person/smitashree-choudhury,http://data.semanticweb.org/conference/iswc/2009,,1,,,,,0,"DERI Galway, National University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;School of Engineering and Informatics and DERI, National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland Galway;DERI, NUI Galway, Ireland;Digital Enterprise Research Institute;Digital Enterprise Research Institute, National University of Ireland, Galway, Ireland;National University of Ireland, Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
