author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Ali Hasnain,Maulik R. Kamdar,Panagiotis Hasapis,Dimitris Zeginis,Claude N. Warren Jr,Helena F Deus,Dimitrios Ntalaperas,Konstantinos Tarabanis,Muntazir Mehdi and Stefan Decker",Linked Biomedical Dataspace: Lessons Learned integrating Data for Drug Discovery,113-128,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960113-linked-biomedical-dataspace-lessons-learned-integrating-data-for-drug-discovery.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-08,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","The increase in the volume and heterogeneity of biomedical data sources has motivated researchers to embrace Linked Data (LD) technologies to solve the ensuing integration challenges and enhance information discovery. As an integral part of the EU GRANATUM project, a Linked Biomedical Dataspace (LBDS) was developed to semantically interlink data from multiple sources and augment the design of in silico experiments for cancer chemoprevention drug discovery. The different components of the LBDS facilitate both the bioinformaticians and the biomedical researchers to publish, link, query and visually explore the heterogeneous datasets. We have extensively evaluated the usability of the entire platform. In this paper, we showcase three different workflows depicting real-world scenarios on the use of LBDS by the domain users to intuitively retrieve meaningful information from the integrated sources. We report the important lessons that we learned through the challenges encountered and our accumulated experience during the collaborative processes which would make it easier for LD practitioners to create such dataspaces in other domains. We also provide a concise set of generic recommendations to develop LD platforms useful for drug discovery.",Semantic Web In Use Track Paper,,0,,0,Claude N. Warren Jr;Muntazir Mehdi;Konstantinos Tarabanis;Panagiotis Hasapis;Helena F. Deus;Maulik R. Kamdar;Ali Hasnain;Dimitrios Ntalaperas;Stefan Decker;Dimitris Zeginis,10,https://github.com/lidingpku/iswc2014/raw/master/paper/87960113-linked-biomedical-dataspace-lessons-learned-integrating-data-for-drug-discovery.pdf,1
"Sebastian Walter,Christina Unger and Philipp Cimiano",M-ATOLL: A Framework for the lexicalization of ontologies in multiple languages,464-478,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960464-m-atoll-a-framework-for-the-lexicalization-of-ontologies-in-multiple-languages.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-30,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Many tasks in which a system needs to mediate between natural language expressions and elements of a vocabulary in an ontology or dataset require knowledge about how the elements of the vocabulary (i.e. classes, properties, and individuals) are expressed in natural language. In a multilingual setting, such knowledge is needed for each of the supported languages. In this paper we present M-ATOLL, a framework for automatically inducing ontology lexica in multiple languages on the basis of a multilingual corpus. The framework exploits a set of language-specific dependency patterns which are formalized as SPARQL queries and run over a parsed corpus. We have instantiated the system for two languages: German and English. We evaluate it in terms of precision, recall and F-measure for English and German by comparing an automatically induced lexicon to manually constructed ontology lexica for DBpedia. In particular, we investigate the contribution of each single dependency pattern and perform an analysis of the impact of different parameters.",Research Track Paper,,0,,0,Christina Unger;Philipp Cimiano;Sebastian Walter,3,https://github.com/lidingpku/iswc2014/raw/master/paper/87960464-m-atoll-a-framework-for-the-lexicalization-of-ontologies-in-multiple-languages.pdf,1
"Man Zhu,Zhiqiang Gao and Zhibin Quan",Noisy Type Assertion Detection in Semantic Datasets,369-384,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960369-noisy-type-assertion-detection-in-semantic-datasets.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-24,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Semantic datasets provide support to automate many tasks such as decision-making and question answering. However, their performance is always decreased by the noises in the datasets, among which, noisy type assertions play an important role. This problem has been mainly studied in the domain of data mining but not in the semantic web community. In this paper, we study the problem of noisy type assertion detection in semantic web datasets by making use of concept disjointness relationships hidden in the datasets. We transform noisy type assertion detection into multiclass classification of pairs of type assertions which type an individual to two potential disjoint concepts. The multiclass classification is solved by Adaboost with C4.5 as the base classifier. Furthermore, we propose instance-concept compatability metrics based on instance-instance relationships and instance-concept assertions. We evaluate the approach on both synthetic datasets and DBpedia. Our approach effectively detect noisy type assertions in DBpedia with a high precision of 95%.",Research Track Paper,,0,,0,Zhiqiang Gao;Man Zhu;Zhibin Quan,3,https://github.com/lidingpku/iswc2014/raw/master/paper/87960369-noisy-type-assertion-detection-in-semantic-datasets.pdf,1
"Juan F. Sequeda,Marcelo Arenas and Daniel P. Miranker","OBDA: Query Rewriting or Materialization? In Practice, Both!",527-542,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960527-obda-query-rewriting-or-materialization-in-practice-both.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-34,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Given a source relational database, a target OWL ontology and a mapping from the source database to the target ontology, Ontology-Based Data Access (OBDA) concerns answering queries over the target ontology using these three components. This paper presents the development of UltrawrapOBDA, an OBDA system comprising bidirectional evaluation; that is, a hybridization of query rewriting and materialization. We observe that by compiling the ontological entailments as mappings, implementing the mappings as SQL views and materializing a subset of the views, the underlying SQL optimizer is able to reduce the execution time of a SPARQL query by rewriting the query in terms of the views specified by the mappings. To the best of our knowledge, this is the first OBDA system supporting ontologies with transitivity by using SQL recursion. Our contributions include: (1) an efficient algorithm to compile ontological entailments as mappings; (2) a proof that every SPARQL query can be rewritten into a SQL query in the context of mappings; (3) a cost model to determine which views to materialize to attain the fastest execution time; and (4) an empirical evaluation comparing with a state-of-the-art OBDA system, which validates the cost model and demonstrates favorable execution times.",Research Track Paper,,0,,0,Daniel Miranker;Marcelo Arenas;Juan F. Sequeda,3,https://github.com/lidingpku/iswc2014/raw/master/paper/87960527-obda-query-rewriting-or-materialization-in-practice-both.pdf,1
"Haofen Wang,Tianxing Wu,Guilin Qi and Tong Ruan",On Publishing Chinese Linked Open Schema,289-304,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960289-on-publishing-chinese-linked-open-schema.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-19,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Linking Open Data (LOD) is the largest community effort for semantic data publishing which converts the Web from a Web of document to a Web of interlinked knowledge. While the state of the art LOD contains billion of triples describing millions of entities, it has only a limited number of schema information and is lack of schema-level axioms. To close the gap between the lightweight LOD and the expressive ontologies, we contribute to the complementary part of the LOD, that is, Linking Open Schema (LOS). In this paper, we introduce Zhishi.schema, the first effort to publish Chinese linked open schema. We collect navigational categories as well as dynamic tags from more than 50 various most popular social Web sites in China. We then propose a two-stage method to capture equivalence, subsumption and relate relationships between the collected categories and tags, which results in an integrated concept taxonomy and a large semantic network. Experimental results show the high quality of Zhishi.schema. Compared with category systems of DBpedia, Yago, BabelNet, and Freebase, Zhishi.schema has wide coverage of categories and contains the largest number of subsumptions between categories. When substituting Zhishi.schema for the original category system of Zhishi.me, we not only filter out incorrect category subsumptions but also add more finer-grained categories.","Replication, Benchmark, Data and Software Track Paper",,0,,0,Tong Ruan;Guilin Qi;Haofen Wang;Tianxing Wu,4,https://github.com/lidingpku/iswc2014/raw/master/paper/87960289-on-publishing-chinese-linked-open-schema.pdf,1
"Ruben Verborgh,Olaf Hartig,Ben De Meester,Gerald Haesendonck,Laurens De Vocht,Miel Vander Sande,Richard Cyganiak,Pieter Colpaert,Erik Mannens and Rik Van de Walle",Querying Datasets on the Web with High Availability,177-192,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960177-querying-datasets-on-the-web-with-high-availability.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-12,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","As the Web of Data is growing at an ever increasing speed, the lack of reliable query solutions for live public data becomes apparent. sparql implementations have matured and deliver impressive performance for public sparql endpoints, yet poor availability—especially under high loads—prevents their use in real-world applications. We propose to tackle this availability problem by defining triple pattern fragments, a specific kind of Linked Data Fragments that enable low-cost publication of queryable data by moving intelligence from the server to the client. This paper formalizes the Linked Data Fragments concept, introduces a client-side sparql query processing algorithm that uses a dynamic iterator pipeline, and verifies servers’ availability under load. The results indicate that, at the cost of lower performance, query techniques with triple pattern fragments lead to high availability, thereby allowing for reliable applications on top of public, queryable Linked Data.",Research Track Paper,,0,,0,Laurens De Vocht;Pieter Colpaert;Ben De Meester;Richard Cyganiak;Olaf Hartig;Ruben Verborgh;Gerald Haesendonck;Rik Van de Walle;Miel Vander Sande;Erik Mannens,10,https://github.com/lidingpku/iswc2014/raw/master/paper/87960177-querying-datasets-on-the-web-with-high-availability.pdf,1
"Danai Symeonidou,Vincent Armant,Nathalie Pernelle and Fatiha Saïs",SAKey: Scalable Almost Key discovery in RDF data,33-48,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960033-sakey-scalable-almost-key-discovery-in-rdf-data.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-03,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Exploiting identity links among RDF resources allows applications to efficiently integrate data. Keys can be very useful to discover these identity links. A set of properties is considered as a key when its values uniquely identify resources. However, these keys are usually not available. The approaches that attempt to automatically discover keys can easily be overwhelmed by the size of the data and require clean data. We present SAKey, an approach that discovers keys in RDF data in an efficient way. To prune the search space, SAKey exploits characteristics of the data that are dynamically detected during the process. Furthermore, our approach can discover keys in datasets where erroneous data or duplicates exist (i.e., almost keys). The approach has been evaluated on different synthetic and real datasets. The results show both the relevance of almost keys and the efficiency of discovering them.",Research Track Paper,,0,,0,Fatiha Saïs;Vincent Armant;Nathalie Pernelle;Danai Symeonidou,4,https://github.com/lidingpku/iswc2014/raw/master/paper/87960033-sakey-scalable-almost-key-discovery-in-rdf-data.pdf,1
"Fadi Maali,Padmashree Ravindra,Kemafor Anyanwu and Stefan Decker",SYRql: A Dataflow Language for Large Scale Processing of RDF Data,145-160,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960145-syrql-a-dataflow-language-for-large-scale-processing-of-rdf-data.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-10,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","The recent big data movement resulted in a surge of activity on layering declarative languages on top of distributed computation platforms. In the Semantic Web realm, this surge of analytics languages was not reflected despite the significant growth in the available RDF data. Consequently, when analysing large RDF datasets, users are left with two main options: using SPARQL or using an existing non-RDF-specific big data language, both with its own limitations. The pure declarative nature of SPARQL and the high cost of evaluation can be limiting in some scenarios. On the other hand, existing big data languages are designed mainly for tabular data and, therefore, applying them to RDF data results in verbose, unreadable, and sometimes inefficient scripts. In this paper, we introduce SYRql, a dataflow language designed to process RDF data at a large scale. SYRql blends concepts from both SPARQL and existing big data languages. We formally define a closed algebra that underlies SYRql and discuss its properties and some unique optimisation opportunities this algebra provides. Furthermore, we describe an implementation that translates SYRql scripts into a series of MapReduce jobs and compare the performance to other big data processing languages.",Research Track Paper,,0,,0,Fadi Maali;Padmashree Ravindra;Kemafor Anyanwu;Stefan Decker,4,https://github.com/lidingpku/iswc2014/raw/master/paper/87960145-syrql-a-dataflow-language-for-large-scale-processing-of-rdf-data.pdf,1
"Stefan Bischof,Markus Krötzsch,Axel Polleres and Sebastian Rudolph",Schema-Agnostic Query Rewriting in SPARQL 1.1,575-590,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960575-schema-agnostic-query-rewriting-in-sparql-11.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-37,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","SPARQL 1.1 supports the use of ontologies to enrich query results with logical entailments, and OWL 2 provides a dedicated fragment OWL QL for this purpose. Typical implementations use the OWL QL schema to rewrite a conjunctive query into an equivalent set of queries, to be answered against the non-schema part of the data. With the adoption of the recent SPARQL 1.1 standard, however, RDF databases are capable of answering much more expressive queries directly, and we ask how this can be exploited in query rewriting. We find that SPARQL 1.1 is powerful enough to “implement” a full-fledged OWL QL reasoner in a single query. Using additional SPARQL 1.1 features, we develop a new method of schema-agnostic query rewriting, where arbitrary conjunctive queries over OWL QL are rewritten into equivalent SPARQL 1.1 queries in a way that is fully independent of the actual schema. This allows us to query RDF data under OWL QL entailment without extracting or preprocessing OWL axioms.",Research Track Paper,,0,,0,Sebastian Rudolph;Markus Krötzsch;Stefan Bischof;Axel Polleres,4,https://github.com/lidingpku/iswc2014/raw/master/paper/87960575-schema-agnostic-query-rewriting-in-sparql-11.pdf,1
"Colin Batchelor,Christian Y. A. Brenninkmeijer,Christine Chichester,Mark Davies,Daniela Digles,Ian Dunlop,Chris T Evelo,Anna Gaulton,Carole Goble,Alasdair J. G. Gray,Paul Groth,Lee Harland,Karen Karapetyan,Antonis Loizou,John P Overington,Steve Pettifer,Jon Steele,Robert Stevens,Valery Tkachenko,Andra Waagmeester,Antony Williams and Egon L Willighagen",Scientific lenses to support multiple views over linked chemistry data,97-112,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960097-scientific-lenses-to-support-multiple-views-over-linked-chemistry-data.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-07,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","When are two entries about a small molecule in different datasets the same? If they have the same drug name, chemical structure, or some other criteria? The choice depends upon the application to which the data will be put. However, existing Linked Data approaches provide a single global view over the data with no way of varying the notion of equivalence to be applied. In this paper, we present an approach to enable applications to choose the equivalence criteria to apply between datasets. Thus, supporting multiple dynamic views over the Linked Data. For chemical data, we show that multiple sets of links can be automatically generated according to different equivalence criteria and published with semantic descriptions capturing their context and interpretation. This approach has been applied within a large scale public-private data integration platform for drug discovery. To cater for different use cases, the platform allows the application of different lenses which vary the equivalence rules to be applied based on the context and interpretation of the links.",Semantic Web In Use Track Paper,,0,,0,Paul Groth;Anna Gaulton;Jon Steele;Christian Y. A. Brenninkmeijer;Christine Chichester;Steve Pettifer;Daniela Digles;Antonis Loizou;Mark Davies;Andra Waagmeester;John P Overington;Lee Harland;Egon L Willighagen;Valery Tkachenko;Chris T Evelo;Colin Batchelor;Karen Karapetyan;Carole A. Goble;Alasdair J. G. Gray;Antony Williams;Robert Stevens;Ian Dunlop,22,https://github.com/lidingpku/iswc2014/raw/master/paper/87960097-scientific-lenses-to-support-multiple-views-over-linked-chemistry-data.pdf,1
David Robert Berry and Nadeschda Nikitina,Semano: Semantic Annotation Framework for Natural Language Resources,495-510,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960495-semano-semantic-annotation-framework-for-natural-language-resources.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-32,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","In this paper, we present Semano — a generic framework for annotating natural language texts with entities of OWL 2 DL ontologies. Semano generalizes the mechanism of JAPE transducers that has been introduced within the General Architecture for Text Engineering (GATE) to enable modular development of annotation rule bases. The core of the Semano rule base model are rule templates called japelates and their instantiations. While Semano is generic and does not make assumptions about the document characteristics used within japelates, it provides several generic japelates that can serve as a starting point. Also, Semano provides a tool that can generate an initial rule base from an ontology. The generated rule base can be easily extended to meet the requirements of the application in question. In addition to its Java API, Semano includes two GUI components — a rule base editor and an annotation viewer. In combination with the default japelates and the rule generator, these GUI components can be used by domain experts that are not familiar with the technical details of the framework to set up a domain-specific annotator. In this paper, we introduce the rule base model of Semano, provide examples of adapting the rule base to meet particular application requirements and report our experience with applying Semano within the domain of nano technology.","Replication, Benchmark, Data and Software Track Paper",,0,,0,David Robert Berry;Nadeschda Nikitina,2,https://github.com/lidingpku/iswc2014/raw/master/paper/87960495-semano-semantic-annotation-framework-for-natural-language-resources.pdf,1
"Alexander Schätzle,Martin Przyjaciel-Zablocki,Antony Neu and Georg Lausen",Sempala: Interactive SPARQL Query Processing on Hadoop,161-176,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960161-sempala-interactive-sparql-query-processing-on-hadoop.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-11,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Driven by initiatives like Schema.org, the amount of semantically annotated data is expected to grow steadily towards massive scale, requiring cluster-based solutions to query it. At the same time, Hadoop has become dominant in the area of Big Data processing with large infrastructures being already deployed and used in manifold application fields. For Hadoop-based applications, a common data pool (HDFS) provides many synergy benefits, making it very attractive to use these infrastructures for semantic data processing as well. Indeed, existing SPARQL-onHadoop (MapReduce) approaches have already demonstrated very good scalability, however, query runtimes are rather slow due to the underlying batch processing framework. While this is acceptable for data-intensive queries, it is not satisfactory for the majority of SPARQL queries that are typically much more selective requiring only small subsets of the data. In this paper, we present Sempala, a SPARQL-over-SQL-on-Hadoop approach designed with selective queries in mind. Our evaluation shows performance improvements by an order of magnitude compared to existing approaches, paving the way for interactive-time SPARQL query processing on Hadoop.",Research Track Paper,,0,,0,Georg Lausen;Alexander Schätzle;Martin Przyjaciel-Zablocki;Antony Neu,4,https://github.com/lidingpku/iswc2014/raw/master/paper/87960161-sempala-interactive-sparql-query-processing-on-hadoop.pdf,1
"Robert Meusel,Petar Petrovski and Christian Bizer","The WebDataCommons Microdata, RDFa and Microformat Dataset Series",273-288,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960273-the-webdatacommons-microdata-rdfa-and-microformat-dataset-series.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-18,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","In order to support web applications to understand the content of HTML pages an increasing number of websites have started to annotate structured data within their pages using markup formats such as Microdata, RDFa, Microformats. The annotations are used by Google, Yahoo!, Yandex, Bing and Facebook to enrich search results and to display entity descriptions within their applications. In this paper, we present a series of publicly accessible Microdata, RDFa, Microformats datasets that we have extracted from three large web corpora dating from 2010, 2012 and 2013. Altogether, the datasets consist of almost 30 billion RDF quads. The most recent of the datasets contains amongst other data over 211 million product descriptions, 54 million reviews and 125 million postal addresses originating from thousands of websites. The availability of the datasets lays the foundation for further research on integrating and cleansing the data as well as for exploring its utility within different application contexts. As the dataset series covers four years, it can also be used to analyze the evolution of the adoption of the markup formats.","Replication, Benchmark, Data and Software Track Paper",,0,,0,Petar Petrovski;Robert Meusel;Christian Bizer,3,https://github.com/lidingpku/iswc2014/raw/master/paper/87960273-the-webdatacommons-microdata-rdfa-and-microformat-dataset-series.pdf,1
Ziqi Zhang,Towards Efficient and Effective Semantic Table Interpretation,479-494,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960479-towards-efficient-and-effective-semantic-table-interpretation.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-31,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","This paper describes TableMiner, the first semantic Table Interpretation method that adopts an incremental, mutually recursive and bootstrapping learning approach seeded by automatically selected ‘partial’ data from a table. TableMiner labels columns containing named entity mentions with semantic concepts that best describe data in columns, and disambiguates entity content cells in these columns. TableMiner is able to use various types of contextual information outside tables for Table Interpretation, including semantic markups (e.g., RDFa/microdata annotations) that to the best of our knowledge, have never been used in Natural Language Processing tasks. Evaluation on two datasets shows that compared to two baselines, TableMiner consistently obtains the best performance. In the classification task, it achieves significant improvements of between 0.08 and 0.38 F1 depending on different baseline methods; in the disambiguation task, it outperforms both baselines by between 0.19 and 0.37 in Precision on one dataset, and between 0.02 and 0.03 F1 on the other dataset. Observation also shows that the bootstrapping learning approach adopted by TableMiner can potentially deliver computational savings of between 24 and 60% against classic methods that ‘exhaustively’ processes the entire table content to build features for interpretation.",Research Track Paper,,0,,0,Ziqi Zhang,1,https://github.com/lidingpku/iswc2014/raw/master/paper/87960479-towards-efficient-and-effective-semantic-table-interpretation.pdf,1
Matthew Rowe,Transferring Semantic Categories with Vertex Kernels: Recommendations with SemanticSVD++,337-352,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960337-transferring-semantic-categories-with-vertex-kernels-recommendations-with-semanticsvd.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-22,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Matrix Factorisation is a recommendation approach that tries to understand what factors interest a user, based on his past ratings for items (products, movies, songs), and then use this factor information to predict future item ratings. A central limitation of this approach however is that it cannot capture how a user’s tastes have evolved beforehand; thereby ignoring if a user’s preference for a factor is likely to change. One solution to this is to include users’ preferences for semantic (i.e. linked data) categories, however this approach is limited should a user be presented with an item for which he has not rated the semantic categories previously; so called cold-start categories. In this paper we present a method to overcome this limitation by transferring rated semantic categories in place of unrated categories through the use of vertex kernels; and incorporate this into our prior SemanticSV D++ model. We evaluated several vertex kernels and their effects on recommendation error, and empirically demonstrate the superior performance that we achieve over: (i) existing SV D and SV D++ models; and (ii) SemanticSV D++ with no transferred semantic categories.",Research Track Paper,,0,,0,Matthew Rowe,1,https://github.com/lidingpku/iswc2014/raw/master/paper/87960337-transferring-semantic-categories-with-vertex-kernels-recommendations-with-semanticsvd.pdf,1
"Albin Ahmeti,Diego Calvanese and Axel Polleres",Updating RDFS ABoxes and TBoxes in SPARQL,433-448,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960433-updating-rdfs-aboxes-and-tboxes-in-sparql.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-28,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Updates in RDF stores have recently been standardised in the SPARQL 1.1 Update specification. However, computing entailed answers by ontologies is usually treated orthogonally to updates in triple stores. Even the W3C SPARQL 1.1 Update and SPARQL 1.1 Entailment Regimes specifications explicitly exclude a standard behaviour for entailment regimes other than simple entailment in the context of updates. In this paper, we take a first step to close this gap. We define a fragment of SPARQL basic graph patterns corresponding to (the RDFS fragment of) DL-Lite and the corresponding SPARQL update language, dealing with updates both of ABox and of TBox statements. We discuss possible semantics along with potential strategies for implementing them. In particular, we treat both, (i) materialised RDF stores, which store all entailed triples explicitly, and (ii) reduced RDF Stores, that is, redundancy-free RDF stores that do not store any RDF triples (corresponding to DL-Lite ABox statements) entailed by others already. We have implemented all semantics prototypically on top of an off-the-shelf triple store and present some indications on practical feasibility.",Research Track Paper,,0,,0,Axel Polleres;Albin Ahmeti;Diego Calvanese,3,https://github.com/lidingpku/iswc2014/raw/master/paper/87960433-updating-rdfs-aboxes-and-tboxes-in-sparql.pdf,1
"Lorenz Bühmann,Ricardo Usbeck,Axel-Cyrille Ngonga Ngomo,Muhammad Saleem,Andreas Both,Valter Crescenzi,Paolo Merialdo and Disheng Qiu",Web-Scale Extension of RDF Knowledge Bases from Templated Websites,65-80,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960065-web-scale-extension-of-rdf-knowledge-bases-from-templated-websites.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-05,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","Only a small fraction of the information on the Web is represented as Linked Data. This lack of coverage is partly due to the paradigms followed so far to extract Linked Data. While converting structured data to RDF is well supported by tools, most approaches to extract RDF from semi-structured data rely on extraction methods based on ad-hoc solutions. In this paper, we present a holistic and open-source framework for the extraction of RDF from templated websites. We discuss the architecture of the framework and the initial implementation of each of its components. In particular, we present a novel wrapper induction technique that does not require any human supervision to detect wrappers for web sites. Our framework also includes a consistency layer with which the data extracted by the wrappers can be checked for logical consistency. We evaluate the initial version of REX on three different datasets. Our results clearly show the potential of using templated Web pages to extend the Linked Data Cloud. Moreover, our results indicate the weaknesses of our current implementations and how they can be extended.","Replication, Benchmark, Data and Software Track Paper",,0,,0,Valter Crescenzi;Ricardo Usbeck;Disheng Qiu;Lorenz Buhmann;Axel-Cyrille Ngonga Ngomo;Paolo Merialdo;Andreas Both;Muhammad Saleem,8,https://github.com/lidingpku/iswc2014/raw/master/paper/87960065-web-scale-extension-of-rdf-knowledge-bases-from-templated-websites.pdf,1
"Jose Mora,Riccardo Rosati and Oscar Corcho",kyrie2: Query Rewriting under Extensional Constraints in ELHIO,559-574,2014,https://github.com/lidingpku/iswc2014/raw/master/paper/87960559-kyrie2-query-rewriting-under-extensional-constraints-in-elhio.pdf,,http://data.semanticweb.org/conference/iswc/2014/proceedings-1,http://data.semanticweb.org/conference/iswc/2014/proceedings-1/paper-36,The Semantic Web - ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I","In this paper we study query answering and rewriting in ontologybased data access. Specifically, we present an algorithm for computing a perfect rewriting of unions of conjunctive queries posed over ontologies expressed in the description logic ELHIO, which covers the OWL 2 QL and OWL 2 EL profiles. The novelty of our algorithm is the use of a set of ABox dependencies, which are compiled into a so-called EBox, to limit the expansion of the rewriting. So far, EBoxes have only been used in query rewriting in the case of DL-Lite, which is less expressive than ELHIO. We have extensively evaluated our new query rewriting technique, and in this paper we discuss the tradeoff between the reduction of the size of the rewriting and the computational cost of our approach.",Research Track Paper,,0,,0,Riccardo Rosati;Oscar Corcho;Jose Mora,3,https://github.com/lidingpku/iswc2014/raw/master/paper/87960559-kyrie2-query-rewriting-under-extensional-constraints-in-elhio.pdf,1
