event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,acronym,abstract,homepage,link_document,logo,source,EOL
,[ME]/tutorial-7/session4,2,SpecialEvent,"Other Stream Reasoning approaches",,,,,,,,,,,,,,,,
,[ME]/tutorial-7/session4,3,SpecialEvent,"Wrap-up and conclusions",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/derive/2013/session2,[WORKSHOP]/derive/2013,,SessionEvent,"DeRiVE 2013 Session 2",2013-10-21T16:00:00,2013-10-21T17:30:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/derive/2013/session2,1,TalkEvent,"Representing Supply Chain Events on the Web of Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/derive/2013/session2,2,TalkEvent,"Extractivism: Extracting activist events from news articles using existing NLP tools and services",,,,,,,,,,,,,,,,
,[WORKSHOP]/derive/2013/session2,3,TalkEvent,"A case study on automated risk assessment of ships using newspaper-based event extraction",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-5/session2,[ME]/tutorial-5,,SessionEvent,"Modelling Ontologies Visually Session 2",2013-10-21T16:00:00,2013-10-21T17:30:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ursw/2013/session2,[WORKSHOP]/ursw/2013,,SessionEvent,"URSW 2013 Session 2",2013-10-21T16:00:00,2013-10-21T17:40:00,Australia/Sydney,"Tuscan (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session2,1,TalkEvent,"Information Integration with Provenance on the Semantic Web via Probabilistic Datalog+/-",,,,,,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session2,2,TalkEvent,"UMP-ST plug-in: a tool for documenting, maintaing, and evolving probabilistic ontologies",,,,,,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session2,3,TalkEvent,"Reliability Analyses of Open Government Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session2,4,TalkEvent,"A GUI for MLN",,,,,,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session2,5,SpecialEvent,"Closing remarks",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/welcome,[ME]/track/doctoral-consortium,,SpecialEvent,"Doctoral Consortium Welcome",2013-10-22T09:00:00,2013-10-22T09:10:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/specialtalk,[ME]/track/doctoral-consortium,,SpecialEvent,"Introduction Talk: Research Questions and Scientific Hypotheses",2013-10-22T09:10:00,2013-10-22T10:00:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium,,BreakEvent,"Coffee break",2013-10-22T10:00:00,2013-10-22T11:00:00,Australia/Sydney,"Banquet Hall",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/session1,[ME]/track/doctoral-consortium,,SessionEvent,"Paper presentations I",2013-10-22T11:00:00,2013-10-22T12:15:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session1,1,TalkEvent,"Assessing Content Value for Digital Publishing through Relevance and Provenance-based Trust",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session1,2,TalkEvent,"Crowdsourcing Ontology Verification",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session1,3,TalkEvent,"Adaptive Navigation through Semantic Annotations and Service Descriptions",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session1,4,TalkEvent,"Semantic Interpretation of Mobile Phone Records Exploiting Background Knowledge",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session1,5,TalkEvent,"NLP for Interlinking Multilingual LOD",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/session-follow-1,[ME]/track/doctoral-consortium,,SessionEvent,"Follow-up Poster Session I",2013-10-22T12:15:00,2013-10-22T12:45:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium,,BreakEvent,Lunch,2013-10-22T12:45:00,2013-10-22T13:45:00,Australia/Sydney,"Banquet Hall",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/session2,[ME]/track/doctoral-consortium,,SessionEvent,"Paper Presentations II",2013-10-22T13:45:00,2013-10-22T15:00:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session2,1,TalkEvent,"The effects of Licensing on Open Data: Computing a measure of health for our Scholarly Record",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session2,2,TalkEvent,"Television meets the Web: a Multimedia Hypervideo Experience",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session2,3,TalkEvent,"Ontology Evolution for End-User Communities",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session2,4,TalkEvent,"Ontology-based top-k query answering over massive, heterogeneous, and dynamic data",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session2,5,TalkEvent,"Enriching Ontologies through Data",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/session-follow-2,[ME]/track/doctoral-consortium,,SessionEvent,"Follow-up Poster Session II",2013-10-22T15:00:00,2013-10-22T15:30:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium,,BreakEvent,"Coffee break",2013-10-22T15:30:00,2013-10-22T16:00:00,Australia/Sydney,"Banquet Hall",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/session3,[ME]/track/doctoral-consortium,,SessionEvent,"Paper Presentations III",2013-10-22T16:00:00,2013-10-22T17:00:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session3,1,TalkEvent,"Interactive Pay as you go Relational-to-Ontology Mapping",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session3,2,TalkEvent,"Explaining data patterns using background knowledge from Linked Data",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session3,3,TalkEvent,"Optimizing RDF stores by coupling General-purpose Graphics Processing Units and Central Processing Units",,,,,,,,,,,,,,,,
,[ME]/track/doctoral-consortium/session3,4,TalkEvent,"Utilising Provenance to Enhance Social Computation",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/session-follow-3,[ME]/track/doctoral-consortium,,SessionEvent,"Follow-up Poster Session III",2013-10-22T17:00:00,2013-10-22T17:30:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/track/doctoral-consortium/close,[ME]/track/doctoral-consortium,,SpecialEvent,Wrap-up,2013-10-22T17:30:00,2013-10-22T17:45:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,http://iswc2013.semanticweb.org/content/doctoral-consortium-program,EOL
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-4/session1,[ME]/tutorial-4,,SessionEvent,"Microtask tutorial session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-4/session1,1,SpecialEvent,Welcome,,,,,,,,,,,,,,,,
,[ME]/tutorial-4/session1,2,SpecialEvent,"Microtask crowdsourcing fundamentals",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-4/session2,[ME]/tutorial-4,,SessionEvent,"Microtask tutorial session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-4/session2,1,SpecialEvent,"Amazon’s  Mechanical Turk hands-on",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-4/session3,[ME]/tutorial-4,,SessionEvent,"Microtask tutorial session 3",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-4/session3,1,SpecialEvent,"Amazon’s  Mechanical Turk hands-on",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-4/session4,[ME]/tutorial-4,,SessionEvent,"Microtask tutorial session 4",2013-10-22T15:30:00,2013-10-22T17:30:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-4/session4,1,SpecialEvent,"Applications in semantic content management",,,,,,,,,,,,,,,,
,[ME]/tutorial-4/session4,2,SpecialEvent,"Current research directions in microtask crowdsourcing",,,,,,,,,,,,,,,,
,[ME]/tutorial-4/session4,3,SpecialEvent,Wrap-up,,,,,,,,,,,,,,,https://sites.google.com/site/microtasktutorial/,EOL
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/semstats/2013/session1,[WORKSHOP]/semstats/2013,,SessionEvent,"SemStats 2013 Session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Corinthian (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session1,1,InvitedTalkEvent,"Strategic opportunities through applying semantic technologies to modernising official statistics",,,,,,,,Speaker,"Siu-Ming Tam",,,,,,,
,[WORKSHOP]/semstats/2013/session1,2,TalkEvent,"Australian Bureau of Statistics Implementation of Semantic Web Technology",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/cold/2013/session1,[WORKSHOP]/cold/2013,,SessionEvent,"COLD 2013 Session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session1,1,SpecialEvent,"Workshop Introduction",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session1,2,InvitedTalkEvent,Keynote,,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session1,3,TalkEvent,"Choosing Between Graph Databases and RDF Engines for Consuming and Mining Linked Data",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/dbpedia-nlp/2013/session1,[WORKSHOP]/dbpedia-nlp/2013,,SessionEvent,"Dbpedia & NLP 2013 Session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Grand Lodge (1st Floor)",,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session1,1,SpecialEvent,Welcome,,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session1,2,InvitedTalkEvent,"NERD: an open source platform for extracting and disambiguating named entities in very diverse documents",,,,,,,,Speaker,"Raphaël Troncy",,"Named entity recognition and disambiguation are of primary importance for extracting information and for populating knowledge bases. Detecting and classifying named entities has traditionally been taken on by the natural language processing community, whilst linking of entities to external knowledge bases such as DBpedia has been tackled by the Semantic Web community. In this talk, we will first describe NERD, an open source platform for extracting and disambiguating named entities in textual documents. We will report some joy and disillusions when benchmarking NERD on standard corpora such as CoNLL, ETAPE, MSM or TAC KBP that consist of very diverse textual documents ranging from microposts, newswire articles or transcripts of TV shows. We will finally present some applications in which named entities are pivotal for structuring and enriching multimedia content.",,,,http://nlp-dbpedia2013.blogs.aksw.org/program/,EOL
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/provon/2013/session1,[WORKSHOP]/provon/2013,,SessionEvent,"PRIVON 2013 Session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Lodge Room 3 (3rd Floor)",,,,,,,,,,,,
,[WORKSHOP]/provon/2013/session1,1,InvitedTalkEvent,"Semantic Web vs. Privacy: Menace or opportunity?",,,,,,,,Speaker,"Piero Bonatti",,,,,,,
,[WORKSHOP]/provon/2013/session1,2,TalkEvent,"Legibility, Privacy and Creativity: Linked Data in a Surveillance Society",,,,,,,,,,,,,,,,
,[WORKSHOP]/provon/2013/session1,3,TalkEvent,"A case for transparency",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ssn/2013/session1,[WORKSHOP]/ssn/2013,,SessionEvent,"SSN 2013 Session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Northcott (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session1,1,SpecialEvent,"Short Introduction to the Workshop",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session1,2,TalkEvent,"An explicit OWL representation of ISO/OGC Observations and Measurements",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session1,3,TalkEvent,"Event dashboard: Capturing user-defined semantics events for event detection over real-time sensor data",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session1,4,TalkEvent,"Assessing the Quality of Semantic Sensor Data",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/wasabi/2013/session1,[WORKSHOP]/wasabi/2013,,SessionEvent,"WaSABi session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/wasabi/2013/session1,1,SpecialEvent,Introduction,,,,,,,,,,,,,,,,
,[WORKSHOP]/wasabi/2013/session1,2,InvitedTalkEvent,TBA,,,,,,,,Speaker,"Jeen Broekstra",,,,,,,
,[WORKSHOP]/wasabi/2013/session1,3,TalkEvent,"Towards Linked Data based Enterprise Information Integration",,,,,,,,,,,,,,,,
,[WORKSHOP]/wasabi/2013/session1,4,TalkEvent,"Adaptive Semantic Publishing",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-8/session1,[ME]/tutorial-8,,SessionEvent,"The Mobile Semantic Web Session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-8/session1,1,SpecialEvent,"Introduction and motivation",,,,,,,,,,,,,,,,
,[ME]/tutorial-8/session1,2,SpecialEvent,"A brief introduction to ontology languages & reasoning",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-2/session1,[ME]/tutorial-2,,SessionEvent,"Hands-on Guide to Linked Data Applications Session 1",2013-10-22T09:00:00,2013-10-22T10:30:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-2/session1,1,SpecialEvent,Introduction,,,,,,,,,,,,,,,,
,[ME]/tutorial-2/session1,2,SpecialEvent,"RDF Data Generation and Publishing",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/semstats/2013/session2,[WORKSHOP]/semstats/2013,,SessionEvent,"SemStats 2013 Session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Corinthian (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session2,1,TalkEvent,"Towards the Discovery of Person-Level Data - Reuse of Vocabularies and Related Use Cases",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session2,2,TalkEvent,"XKOS: Extending SKOS for Describing Statistical Classifications",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session2,3,TalkEvent,"Towards Easy Matching Between Statistical Linked Data: Dimension Patterns",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session2,4,TalkEvent,"Design and generation of Linked Clinical Data Cubes",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/cold/2013/session2,[WORKSHOP]/cold/2013,,SessionEvent,"COLD 2013 Session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session2,1,TalkEvent,"Natural Language Query Translation into SPARQL using Patterns",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session2,2,TalkEvent,"Including Co-referent URIs in a SPARQL Query",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session2,3,TalkEvent,"On-the-fly Integration of Static and Dynamic Linked Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session2,4,TalkEvent,"Change-a-LOD: Does the Schema on the Linked Data Cloud Change or Not?",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session2,5,TalkEvent,"Self-Sustaining Platforms: a Semantic Workflow Engine",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/dbpedia-nlp/2013/session2,[WORKSHOP]/dbpedia-nlp/2013,,SessionEvent,"DBpedia & NLP 2013 Session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Grand Lodge (1st Floor)",,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session2,1,TalkEvent,"From Strings to Things SAR-Graphs: A New Type of Resource for Connecting Knowledge and Language",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session2,2,TalkEvent,"Using BabelNet in Bridging the Gap Between Natural Language Queries and Linked Data Concepts",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session2,3,TalkEvent,"Statistical Analyses of Named Entity Disambiguation Benchmarks",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session2,4,TalkEvent,"Argumentation-based Inconsistencies Detection for Question-Answering over DBpedia",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/provon/2013/session2,[WORKSHOP]/provon/2013,,SessionEvent,"PRIVON 2013 Session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Lodge Room 3 (3rd Floor)",,,,,,,,,,,,
,[WORKSHOP]/provon/2013/session2,1,TalkEvent,"Graße—Towards Flexible Search on Encrypted Graph Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/provon/2013/session2,2,TalkEvent,"Personal Privacy and the Web of Linked Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/provon/2013/session2,3,TalkEvent,"Semantic Web Technologies for Social Translucence and Privacy Mirrors on the Web",,,,,,,,,,,,,,,,
,[WORKSHOP]/provon/2013/session2,4,TalkEvent,"Energy efficient sensing for managing privacy on smartphones",,,,,,,,,,,,,,,,
,[WORKSHOP]/provon/2013/session2,5,TalkEvent,"Towards a Configurable Framework for Iterative Signing of Distributed Graph Data",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ssn/2013/session2,[WORKSHOP]/ssn/2013,,SessionEvent,"SSN 2013 Session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Northcott (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session2,1,TalkEvent,"From RESTful to SPARQL: A Case Study on Generating Semantic Sensor Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session2,2,TalkEvent,"An Ontology Framework for Water Quality Management",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session2,3,TalkEvent,"Citizen Sensing within a Real Time Passenger Information System",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session2,4,TalkEvent,"tablet-based visualisation of transport data in Madrid using SPARQL-Stream",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssn/2013/session2,5,SpecialEvent,"Conclusions and discussion",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/wasabi/2013/session2,[WORKSHOP]/wasabi/2013,,SessionEvent,"WaSABi session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/wasabi/2013/session2,1,TalkEvent,"On Managing Prefixes of LOD Vocabularies",,,,,,,,,,,,,,,,
,[WORKSHOP]/wasabi/2013/session2,2,TalkEvent,"Boosting RDF Adoption in Ruby with Goo",,,,,,,,,,,,,,,,
,[WORKSHOP]/wasabi/2013/session2,3,InvitedTalkEvent,TBA,,,,,,,,Speaker,"Chris Welty",,,,,,,
,[WORKSHOP]/wasabi/2013/session2,4,SpecialEvent,Brainstorm,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-8/session2,[ME]/tutorial-8,,SessionEvent,"The Mobile Semantic Web Session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-8/session2,1,SpecialEvent,"Mobile ontology reasoning",,,,,,,,,,,,,,,,
,[ME]/tutorial-8/session2,2,SpecialEvent,"Conclusions, directions & discussions",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-2/session2,[ME]/tutorial-2,,SessionEvent,"Hands-on Guide to Linked Data Applications Session 2",2013-10-22T11:00:00,2013-10-22T12:45:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-2/session2,1,SpecialEvent,"Data Integration and Inter-linking",,,,,,,,,,,,,,,,
,[ME]/tutorial-2/session2,2,SpecialEvent,"Application Building on the Web",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/semstats/2013/session3,[WORKSHOP]/semstats/2013,,SessionEvent,"SemStats 2013 Session 3",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Corinthian (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session3,1,TalkEvent,"Towards Linked Statistical Data Analysis",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session3,2,TalkEvent,"Discovering Related Data Sources in Data-Portals",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session3,3,TalkEvent,"OLAP Manipulations on RDF Data following a Constellation Model",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session3,4,TalkEvent,"Towards a Vocabulary for Incorporating Predictive Models into the Linked Data Web",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/cold/2013/session3,[WORKSHOP]/cold/2013,,SessionEvent,"COLD 2013 Session 3",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session3,1,TalkEvent,"Consuming Linked data in Supply Chains: Enabling data visibility via Linked Pedigrees",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session3,2,TalkEvent,"Pleasantly Consuming Linked Data with RDF Data Descriptions",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session3,3,TalkEvent,"Content-Preserving Graphics",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session3,4,TalkEvent,"Bounds: Expressing Reservations about Incoming Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session3,5,TalkEvent,"Towards an RDF Analytics Language: Learning from Successful Experiences",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/dbpedia-nlp/2013/session3,[WORKSHOP]/dbpedia-nlp/2013,,SessionEvent,"Dbpedia & NLP 2013 Session 3",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Grand Lodge (1st Floor)",,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session3,1,TalkEvent,"Extending DBpedia with Wikipedia List Pages",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session3,2,TalkEvent,"DBpediaNYD A Silver Standard Benchmark Dataset for Semantic Relatedness in Dbpedia",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session3,3,TalkEvent,"A lemon lexicon for DBpedia",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session3,4,TalkEvent,"Integrating Open and Closed Information Extraction: Challenges and First Steps",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session3,5,TalkEvent,"Extending the Coverage of DBpedia Properties using Distant Supervision over Wikipedia",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/provon/2013/session3,[WORKSHOP]/provon/2013,,SessionEvent,"PRIVON 2013 Session 3 - Parallel Open Space Discussions",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Lodge Room 3 (3rd Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ordring/2013/session1,[WORKSHOP]/ordring/2013,,SessionEvent,"OrdRing 2013 Session 1",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session1,1,SpecialEvent,"Introduction: Order Matters!",,,,,,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session1,2,TalkEvent,"Extending SPARQL with Qualitative Preferences",,,,,,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session1,3,TalkEvent,"Order Theoretical Semantic Recommendation",,,,,,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session1,4,TalkEvent,"SPARQL Update under RDFS Entailment in Fully Materialized and Redundancy-Free Triple Stores",,,,,,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session1,5,InvitedTalkEvent,"On the need for a W3C community group on RDF Stream Processing",,,,,,,,Speaker,"Oscar Corcho",,,,,,,
,[WORKSHOP]/ordring/2013/session1,6,TalkEvent,"Exploiting Stream Reasoning to Monitor multi-Cloud Applications",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/sml2od/2013/session1,[WORKSHOP]/sml2od/2013,,SessionEvent,"SML2OD 2013 Session 1",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Composite (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session1,1,InvitedTalkEvent,"Learning about Activities from Spatio Temporal Data",,,,,,,,Speaker,"Anthony Cohn",,"Spatio-temporal data is becoming increasing ubiquitous (from video, mobile sensors...). This talk addresses the question of how to understand such data in terms of activities which are taking place between the agents/objects involved which may involve temporally and/or spatially overlapping activites. Of particular interest are unsupervised technqniques so that the kinds of events and interactions can be mined with little or no supervision. I will present techniques for learning the spatio-temporal structure of tasks and events from video or other sensor data and show how this can be characterised using qualitative spatio-temporal descriptions to produce a high level symbolic description of the activities present.",,,,,
,,,,,,,,,,,,,,,,,,,,
